jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Sales Development Representative,,"Singapore, Singapore",3 weeks ago,Be among the first 25 applicants,"Optimizely is focused on unlocking digital potential and we are the recognized category leader in Digital Experience Platform (DXP) and created the category for A/B Testing and experimentation software. We have incredible customers - isn’t that one of the most important aspects of looking for your next job? Optimizely has over 9,000 brands from global organizations such as Visa, Sky, Yamaha, Wall Street Journal to tech innovators like Atlassian, DocuSign, FitBit and Zillow.  Not only are we financially sound and growing but we have unicorn status: Exceeded $300M in revenue in 2020, is profitable already, and has all strategic options ahead of itself. Optimizely continues to invest and addresses a market opportunity north of $30 billion, providing significant personal career growth opportunities.  We are an inclusive culture with a global team of 1200+ people across the US, Europe, Australia, and Vietnam. We blend European and American business culture with emphasis on teamwork, inclusion, and moving fast. People make the difference!  If you are looking to work on the next generation of digital technologies in a fast-paced, hyper-growth environment, apply! We’re just getting started...  What's it like to work here?  ""Nowhere else in the tech industry can you find a role that puts you on the frontlines of digital transformation, speaking with the world's most exciting brands to help them build the online experiences of the future. As a bonus, we let loose with fun outings to awesome restaurants and activities."" - Henry, Current Account Executive, former SDR  What You'll Do Help us bring the world’s most adopted digital experimentation platform to your assigned markets Become part of our proud front-line as the first touch-point for clients, establishing long-term relationships Collaborate with Account Executives and Marketing to further develop the territories Drive targeted customer engagements with senior marketing executives Educate businesses on the value of testing and personalization through experimentation Become a specialist in SaaS solutions sales Be part of an intercultural environment with inspiring and ambitious colleagues Great support for personal development and mentorship Qualifications Sales experience, customer service experience or another type of client-facing experience preferred Knowledge from and insights in tech/SaaS business is preferred You take ownership of everything you do You love making a direct impact You are a keen communicator and love to meet new people You are passionate about technology and online business You are a self-starter with a growth mindset You are solutions-oriented and not afraid to speak up or share an idea You are fluent in verbal and written English Even if you meet 60% of these qualifications, we encourage you to apply! We are looking to create a diverse and multifaceted team. We embody inclusion, which is reflected in our company values where we embrace diversity and equal opportunities for everyone.  Optimizely is committed to a diverse and inclusive workplace. Optimizely is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.",Entry level,Full-time,Sales and Business Development,Computer Software and Internet
Sales Manager (APAC),Foursquare,"Singapore, Singapore",2 weeks ago,Be among the first 25 applicants,"Foursquare is the leading independent location technology company, powered by our deep understanding of how people move throughout the world. Our solutions help businesses make smarter decisions, developers create more engaging experiences, and brands build more effective marketing strategies.  Foursquare’s platform includes Attribution, Audience, Proximity, Places, Pilgrim SDK and Visits. As the industry’s first and only accredited company for location data from the Media Rating Council (MRC), this foundation powers all our solutions — those that exist today and those we have yet to build. Over 14 billion consumer-verified place visit confirmations help us keep our map and models fresh and up-to-date, building a phone’s-eye-view of the world with 105 million unique places of interest worldwide.  About The Role  As the Sales Manager you will be responsible for a defined set of independent agencies and brands. The position requires a strategic thinker who will be deeply involved in creating location-based advertising solutions for advertisers that lead to strategic and long term partnerships.  Responsibilities You will spend time meeting with agencies and brand direct clients, evangelizing Foursquare and location-powered advertising. You will be responsible for building positive relationships with client/agency counterparts, maintaining ongoing communications and ensuring that client needs are met. Along with the Business Development, Product, and Data teams you will craft custom opportunities to address marketer’s goals. You will take complex, and at times technical, sets of capabilities and translate that into a compelling story for the marketplace. You will maintain a high level of internal and external client service orientation while providing excellent customer service. Tracks all activity in Salesforce and manages/closes opportunities in a timely fashion. Qualifications 7+ years of experience with digital advertising in sales, account management, programmatic or data led sales experience preferred. Has a network of contacts throughout the industry at both agencies and clients. An entrepreneurial approach to business Demonstrated success in a goal oriented, highly accountable sales environment. Strong work ethic with excellent organizational, project/time management, and analytical skills Experience structuring, negotiating and closing large partnership deals with top holding companies Experience using Excel, Powerpoint, Salesforce, Google Docs Ability to think and plan strategically BS/BA degree Foursquare is proud to foster an inclusive environment that is free from discrimination. We strongly believe in order to build the best products, we need a diversity of perspectives and backgrounds. This leads to a more delightful experience for our users and team members. We value listening to every voice and we encourage everyone to come be a part of building a company and products we love.  Foursquare is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected Veteran status, or any other characteristic protected by law.",Entry level,Full-time,Sales and Business Development,"Marketing and Advertising, Computer Software, and Internet"
"Sales Development Representative, APAC",TechnologyAdvice,"Singapore, Singapore",2 weeks ago,Be among the first 25 applicants,"Available for the following locations: Remote | Sydney, Australia | Singapore, Singapore  Hello, We're TechnologyAdvice.  At TechnologyAdvice, we are dedicated to educating, advising, and connecting buyers and sellers of business technology. As a trusted resource across hundreds of technology verticals, our unbiased research and crowd-sourced product reviews help buyers find the right software to grow their business.  TechnologyAdvice has been named as one of the Inc. 5000 list of America’s Fastest-Growing Private Companies four times, as well as inclusion in the Inc Best Workplaces list for 2021. In 2019, TechnologyAdvice received a Nashville Business Journal Small Business Award and was named the Market Mover in the Nashville Chamber’s NEXT Awards. We are also a five-time recipient of the annual Tennessee Top Workplaces awards.  TechnologyAdvice is based in Nashville, Tenn, with a diverse workforce and client base located across the globe. We’re growing and always interested in expanding our team with top talent...make sure to check out our perks and benefits listed below!  The Opportunity…  We are seeking a highly motivated individual, with a passion for sales and marketing! If you have previous experience in customer service, enjoy networking, and have a high competitive drive, we would love for you to apply! The Sales Development Rep’s main objectives are to identify new prospects and help the sales team exceed revenue targets by creating sales meetings and opportunities. The SDR is often the first point of contact our clients have and will be the first experience the customer has with TA. Using a consultative approach, the Sales Development Rep is to uncover customer needs, introduce TA’s solutions and connect prospective customers with the appropriate Sales Lead.  How You'll Contribute… Create engaging videos, emails and LinkedIn messages to help break through the noise Respond, engage, and qualify leads and inquiries from technologyadvice.com/partners Exceed daily client engagement goals through phone, email, and social media touches Cold prospect and find new contacts and accounts Create and articulate compelling value propositions around TA offerings Establish effective outreach cadences and cold calling tactics/strategies Communicate with prospects and coordinate their calendars with the AE who will be taking the call Work with the Sales leaders to pass off opportunities What You Bring…  We're looking for someone who's hungry to learn and can do so quickly, while also bringing new ideas and creativity to the team. Bonus points if you're technical enough to already know your way around Salesforce, Salesloft, or another CRM platform! Some other things about you include: Excellent communication and presentation skills Fast learner and passion for sales Self-motivated with a results-driven approach Enthusiastic and outgoing conversation skills A confident and determined outlook Resilience - the ability to cope with rejection Competitive mentality Being coachable is a must Why You Want Us... MacBook Pro or PC laptop, your choice Ongoing Career Development Meetings Subscription to the Headspace App Monthly Team Outings and Quarterly Volunteer Opportunities Professional development opportunities and incentives Milestone celebrations for birthdays, weddings, work achievements, and more Employer sponsored medical and dental options Comprehensive life insurance and disability programs Long Service Award, a thank you to our employees for their service To see all job openings and learn more, visit our.  Interviews will take place after resumes have been screened for minimum requirements. Please note that this position is not restricted solely to the responsibilities listed above and that the job scope and responsibilities are subject to change.  We believe that our differences make us stronger and foster a diverse and inclusive culture where people feel safe being themselves. TechnologyAdvice is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected under federal, state or local law.  Pre-employment screening required.  COVID-19 RESPONSE:  TechnologyAdvice is committed to the safety and wellness of each of our employees. In response to the COVID-19 Pandemic, we follow all CDC and local protocol.  Powered by JazzHR  Sma8mGkr3X",Entry level,Full-time,Sales and Business Development,"Marketing and Advertising, Computer Software, and Internet"
Sales Development Representative,Suggestr,"Singapore, Singapore",2 weeks ago,Be among the first 25 applicants,"Suggestr is one of the fastest-growing product recommendations solutions for Shopify stores, backed by Entrepreneur First and leading angel investors in the e-commerce space.  We bring Facebook-quality product recommendations for DTC brands on Shopify, enabling them to increase store-wide conversion rates by up to 19%.  We are looking for an energetic self-starter with the ability to communicate clearly with influence to lead product demos for inbound interests, build rapport, and establish long-term relationships.   Responsibilities Update and manage all sales activities, opportunities, and account information in CRM Consistently achieve monthly quota of qualified opportunities Qualify prospects on calls and conduct sales presentations (some calls maybe in PST daytime)  Qualifications Bachelor's degree in Business or a related field At least 1 prior sales experience (internships are acceptable) Excellent written and verbal communication skills Ability to multi-task, organize, and prioritize work",,Contract,,
Sales Development Representative,Salient,Singapore,3 days ago,97 applicants,"About the team  This tight-knit and growing team is dedicated to the future of work.  The leadership team have cut their teeth in hyper-growth startups, the military, and academia.  The sales team you will be joining is led by two leaders who have been founding salespeople at unicorns and startups acquired for 9+ figures.  They make outsized investments in career development, craft a caring environment, and hold each other to exceptionally high standards.  Sales Development Representative - APAC - Fully Remote  You will be joining an early stage, rapidly growing start-up where the sales function is somewhat undefined. You won’t just come in and plug into a well-oiled sales machine - You will be helping to build it. In addition, you’ll do all the usual stuff an SDR in a SaaS style startup does.  Which, to be clear looks like this:  Lead generation through a mix of LinkedIn, prospecting and cold outreach (email and calls). Keep information up-to-date in the CRM of all sales processes. Use your creative flair to help develop new processes and improve outbound prospecting. Focus on the customer to gather feedback for the product and service teams.  You're the type of person that...  Is ambitious, strategic, and passionate about sales Is not afraid of rejection and is comfortable making calls to prospects Can build strong relationships has solid rapport building skills Has experience creating urgency and educating on a value proposition Is a team player who wants to be part of a fast-growing startup  What's in it for you...  Training and coaching from leaders in SaaS Share options 30+ days annual vacation entitlement including local holidays Flexible working - work from anywhere in the world Company retreats - company-wide retreats post COVID and lots of socials/team building trips  Apply now!",Entry level,Full-time,"Sales, Business Development, and Information Technology","Computer Software, Information Technology and Services, and Construction"
Sales Development Representative (Startups),Aspire,"Singapore, Singapore",4 days ago,53 applicants,"About Aspire: Aspire is the #1 All-in-one financial operating platform for businesses in Southeast Asia. With a mission to reinvent banking for a new generation of entrepreneurs and business owners, Aspire is building a platform that offers what financial products our customers need, how they need it.  Founded in 2018 by former Lazada founders and executives, Aspire has successfully raised USD 40M from world-class investors and financial partners such as Y-combinator and others. It has partnered with leading financial firms like Visa and Wise to power its solutions. In 2020, we were awarded as the #1 Hottest Startup by Singapore Business Review and Startup Award by TechNode Global ORIGIN Awards. Currently, we have ~200 employees across offices in Singapore, Indonesia, Vietnam, Thailand.  You will be amazed and energized by the diverse backgrounds of our people. We are a team made up of ex-entrepreneurs, ex-founders and high-achievers who want to make an impact yet always collaborate and don’t take NO for an answer. We have high bars during our recruitment process because we want to inspire and to be inspired by our teammates.    We are still expanding and hiring more top talents who are passionate about startups to join the journey of building a Neobank to support the under-serviced SMEs and entrepreneurs.  About the Role: As a Sales Development Representative (Commercial Card/FX), you will be reporting to the Sales Manager. At Aspire, we divide our Growth Team into 3: Business Development - Sales - Account Management. Your mission will be to close as many in/outbound leads as possible and ensure they fully utilize their account.    What will you be doing?  Hunt startups in APAC that are raising capital and who are in need of an account to receive funding Perform prospecting activities such as cold calling and networking Manage and maintain a pipeline of interested prospects and engage sales executives for next steps Drive referrals by your exceptional work  Identify best practices to refine the company’s lead generation playbook Keep all records in our CRM  Report to Sales Manager with weekly, monthly, and quarterly results  We would love to get to know you if you have the following:  Bachelor’s degree OR at least 2-3 years of relevant work experience Hunting new opportunities is in your blood  Possess a track record of being a top producer in your previous companies  Ability to work independently in a fast-paced environment Strong communication skills via phone (cold calling) and email Experience with a card provider (Amex/Visa/MasterCard/CardUp) is a big plus (Commercial Card) & knowledge of the commercial card market in Singapore (and SEA ideally)  OR Experience with a remittance company (WorldFirst/Wise/Instarem/Wallex/SingX) is a big plus (FX) Strong desire and ability to move up within a sales organization  As a part of the application process, candidates need to submit this Application form: https://forms.gle/PYxdYWvtPpqgsbU66",Entry level,Full-time,"Strategy/Planning, Finance, and Product Management",Financial Services
Channel Sales Rep II,Honeywell,"Singapore, Singapore",2 months ago,Be among the first 25 applicants,"Improve business and family comfort, protection and productivity  Oversee new prospects and maintain existing customers to drive sales. Facilitate connection between channel partners, M&E Contractors, M&E consultants, architects, developers and users for specifications. Assess market intelligence support covering the developments going into the market place by competitors and their pricing.  Drive product sales that bring together both hardware and software products add value to the team with your expertise by driving ideas for new products, principles, theories and concepts. Help Honeywell be the customer's top choice by improving upon Product Sales solutions Work closely with the Sales Leader for the market development and growth of the Fire business in Singapore. This includes identifying & appointing key customers (Developers / Architects / Interior Designers / M&E Contractors) to increase pipeline. Manage the Fire business and the existing and new customers to grow the HBT business. Understand the local markets and identify opportunities where our businesses can succeed with current offerings in all relevant market verticals especially Residential, Data Center,Commercial, Leisure & Entertainment Hospitality, and Healthcare. Develop and execute an overall business plan with the team to achieve the growth targets set for the business in terms of Revenue and margin expansion. Coordinate sales opportunities with the correct engineering and product deliverable. Undertake regular consultant/customer visits for ongoing product and sales training, joint sales calls, and open project reviews Manage any channel/M&E contractors conflict that may arise Evaluating competitors in the local market Have the ability to execute the plans and strategies aimed at serving and expanding the customer base Accurate forecast of revenue and growth opportunities YOU MUST HAVE 3 to 5 years’ experience in Project related sales background (Fire Alarms, Public Address and Voice Evacuation Systems, Fire Suppression Systems). Bachelor's degree, or equivalent Service/ Project / Product Sales Experience would be beneficial Excellent written and oral presentation skills. Ability to present and communicate complex technical solutions clearly at all business levels. Ability to work in diverse cultural and multi lingual environments. Proactive mindset and able to work efficiently within virtual and distributed teams WE VALUE A proficient understanding of the principles and best practices in Product/ Project Sales Excellent team and communication skills An ability to take initiative and work with limited direction An ability to influence across a broader organization Additional Information JOB ID: HRD132303 Category: Sales Location: 17 Changi Business Park Central 1,U01-01/09, #02-01/09, #03-01/09, #04-01/09 & #05-01/05,Singapore,SINGAPORE,486073,Singapore Exempt Sales (HBT)",Entry level,Full-time,Sales and Business Development,"Information Technology and Services, Computer Software, and Financial Services"
Regional Sales Representative,Akronym (Morning),Singapore,3 weeks ago,Be among the first 25 applicants,"This role will primarily be responsible in supporting Morning’s B2B sales directives from qualifying and closing leads. The candidate will work closely with Morning’s sales team to hit the B2B/wholesale targets. The candidate is expected to liaise directly with internal teams, prospective sales leads and customers.  As part of the role, the candidate will be assigned to look after regional markets as part of the company’s go-to-market strategy. The preferred location is in Singapore but remote work can be considered.   Responsibilities: Work closely with the sales team to hit monthly sales targets. Generate new prospects for each market and follow-up accordingly. Craft compelling sales pitches and proposals for prospective customers. Give feedback to the sales team based on discussion with prospective and existing customers. Assist in producing monthly reports of the sales progress. Establish, develop and maintain positive business and customer relationships. Expedite the resolution of customer problems and complaints to maximise satisfaction and close a sale. Coordinate sales effort with team members and other departments such as Operations and Marketing. Prepare Distribution Agreements and Price List for prospective customers. Focuses sales efforts by studying existing and potential volume of wholesalers/retailers. Assist in generating the sales toolkit to enable the company’s sales strategy. This includes wholesale partner support documents, FAQs, instructional assets, etc. Follow up on qualified leads, providing the necessary information to close the sale. Maintaining positive business relationships to ensure future sales with existing customers.   Desired Qualifications and Traits: 2+ years experience in the coffee or hospitality industry is not required but is good to have. 2+ years experience in commercial sales across geographical markets is a plus. Adept in public speaking and delivering presentations to small and large groups. Strong communication skills, both written and verbal in English with proficiency in other languages a plus. Independent, creative problem solver, who is able to think outside the box. Strong negotiation, networking, prospecting, presentation, closing, and persuasion skills. Able to organise day to day work for maximum efficiency and productivity.   For interested candidates, please send an email to careers[at]drinkmorning.com with your CV and a cover letter. Qualified candidates will be contacted by our team.",,Full-time,,
Sales Development Representative,Jenfi,"Singapore, Singapore",5 days ago,27 applicants,"Company Introduction  Jenfi provides non-dilutive revenue-based growth capital to businesses in Asia.   Small businesses in Asia are highly “bankable” yet over 50% are unable to obtain a loan. The simple reason boils down to economics. Jenfi solves this problem by providing an automated digital platform to help business owners finance their growth. The Jenfi platform utilizes revenue and alternative data via various data integrations to underwrite businesses quickly. A typical borrower, such as an ecommerce merchant, simply connects their accounts, eg. Stripe and Facebook advertising account, to get an immediate offer for growth funding. The borrower can choose repayment options that are tied to a percentage of their future sales.  Jenfi launched in 2019 and is co-founded by Jeffrey Liu (co-founder of GuavaPass) and Justin (CTO of GuavaPass). The company is backed by Y Combinator.  Job Description  This is an incredible and unique opportunity to grow your sales career in a high growth startup. We are looking for a Sales Development Representative (SDR) who will be responsible for developing a robust sales pipeline, responding to inbound inquiries and increasing our outbound activity. Your primary focus will be to own the backbone of the sales process and set up our clients and partners for success.  Responsibilities Prospect into different accounts / industries and identify new opportunities Respond to and maintain a high conversion rate from inbound leads Present and clearly articulate Jenfi’s value proposition to companies Report, manage and track sales activities through a CRM platform Play an active role in the creation and iteration of sales processes Identify target accounts for new outbound sales and marketing campaigns Meet and exceed the opportunity and revenue target quotas   Introduce and onboard partners onto the Jenfi platform and ecosystem  Skills Ability to adapt and thrive in a start-up environment Excellent interpersonal communication skills (verbal & written) Highly organised and disciplined Ability to manage time and multiple different tasks effectively under a high pressure environment Communicate effectively with all levels of executives within an organisation Familiarity with CRM and sales tools Strong proficiency in Microsoft Office, specifically Powerpoint and Excel  Experience Consistent track record of exceeding quota Bachelor’s degree required",,Full-time,,
Sales Manager,Bertschi AG,"Singapore, Singapore",,Be among the first 25 applicants,"Step into the future - together with us! Bertschi Group is a market leader in the logistics industry, specializing in intermodal services for the chemical industry. Headquartered in Switzerland, we are present with 3,150 Bertschi employees in 38 countries worldwide. Every day we work to provide the most innovative and sustainable logistics solutions for our global customers.  We are looking for a Sales Manager based in Bertschi Global Office Singapore.  The ideal candidate is a motivated, well-organized individual who has a deep understanding of prospecting and developing strong relationships with customers. You must have an extensive knowledge of ISOtanks market within SEASia including Singapore.  Role and responsibilities: ISOTank marketing & sales SEAsia with direct customers including in Singapore New customers’ development in SEAsia including Singapore. Managing existing customers base in Singapore Assisting the General Manager with tenders costing Procurement of ocean freight within the region Establishing competitive cost structure with suppliers/subcontractors in coordination with Technical Manager (depots, hauliers etc) within the region Management of the agents within the region  Interested? Please send your applications to shawn.ng@bertschi.com.  To learn more about Bertschi Group, visit our website: https://www.bertschi.com/",,Full-time,,
