jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Head Of Business Development,Servier,"Moscow, Moscow City, Russia",,Be among the first 25 applicants,"Main responsibilities:  Actively grow and develop own internal pipeline o Cooperate with global teams, providing them market analysis, revenue & profitability estimation, matrix fulfillment for product relevance for Russia and potential launch o Life cycle management of current portfolio with new formulations or new indications o Coordination of awareness and pre-launch activities preparation, cross-functional team creations and lead before product launch and transfer to Business Units Management of alliance activities o Coordination of internal team members and alliance counterparts to fulfill joint goals and deliverables of signed partnerships, oversee and support collaboration governance and operating norms, including forming, managing and supporting joint committees o Coordination with internal business partners to facilitate proactive partnership management and ensure strong alignment and coordination of key business activities o Lead alliance risk and issue management, including proactively identifying potential conflicts, managing issues to resolution, fostering and maintaining collaborative working relationships Explore new value creation opportunities through various products/services, which offer profitable opportunities o Identify and evaluate potential collaborations opportunities from scientific/medical, commercial, and strategic perspectives o Management of proposal development, validation, negotiation of agreements.  Requirements to a candidate: Experience in pharmaceutical industry 5+ years and 3+ years in a similar role, preferably with an international pharmaceutical company A University Degree, medical /pharmaceutical/economics education. English fluent  Desirable skills and knowledge: Management & coaching skills Experience working with and managing cross-functional teams Experience working on alliances A proactive and strategic thinker, with strong facilitation, problem-solving and issue resolution skills Creativity and drive to identify new areas to lever new/existing partnerships into additional product and/or service offerings that can generate incremental revenue and margin for the company Ability to successfully collaborate internally with professionals in the marketing, sales, regulatory, industry, finance, legal groups to lever the respective strengths and assets of the company to achieve business objectives Excellent interpersonal skills with ability to facilitate internal alignment, effectively and diplomatically negotiate and resolve conflict Strong communication skills (verbal and written)  Salary&Benefits: * Salary depends on experience and will be discussed individually. * Convenient office location (m. Belorusskaya). * Medical insurance after 3 months. * Life insurance. * Lunches. * Corporate car. * 35 calendar days of vacation.",Director,Full-time,Business Development and Sales,Pharmaceuticals
Sales Key Account Manager,Procter & Gamble,"Moscow, Moscow, Russia",2 weeks ago,Be among the first 25 applicants,"Procter & Gamble is one of the world’s largest consumer goods companies, making globally recognized brands Pampers®, Gillette®, Venus®, Head & Shoulders®, Oral-B®, Pantene®, Always®, Old Spice® and others. We are passionate about growing individuals to become our future leaders and committed to your personal development to enable this.  P&G is looking for a strong talent with Key Account Manager or Sales representative experience that will work with one of the top National Eastern Europe Retailers. Key to success on this role will be strong negotiation skills, collaboration with multi-functional team internally and externally, strong analytics and constant passion for winning!  Responsibilities  Develop P&G's business with one of the top national retailers through: Leading annual negotiations with the customer that includes contract and business plans, control of the agreements’ execution Delivering targets on sell-in/out and value shares, as well as supervising financial KPIs Developing customer-specific portfolio, promo and trade-marketing strategy Financial control of customers’ budgets Collaboration with internal P&G multi-functional teams, including finance, logistics and marketing departments Compensation & Benefits Competitive base salary and annual bonus Monthly flexibility allowance Medical, travel, and life insurance Possibility of enrollment in P&G International Stock Ownership Plan Flexible work hours and possibility to work from home Access to P&G’s global comprehensive training portfolio Qualifications  To be qualified for the role, you must have Any higher education degree Experience as a Key Account Manager (KAM) in Food/FMCG international companies or as a Sales representative with top national retailers Good command of English (Upper-Intermediate or higher level) Desired skills & experience Fund and promo management experience Advanced negotiation and analytical skills Strong skills in Math, Economics, Statistics Strong resilience and stress management skills Excellent organization and time management skills High level of emotional intelligence, effective communication and networking skills Just so you know All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, age, sexual orientation, gender identity and expression, marital status, citizenship, HIV/AIDS status or any other legally protected factor. No immigration sponsorship is available for this position. P&G is a leading global consumer goods company whose winning brands are built around the model of innovation. Whatever your passion is, we want to ignite your potential to become your very best self. We hold true to our purpose, values and principles as we seek to make a difference in the world around us. You will engage in meaningful work that will touch the lives of others and have a real impact. Everything at P&G starts with understanding – understanding our consumers and our employees as we innovate to improve lives now and for generations to come.",Associate,Full-time,"Sales, Business Development, and Distribution","Marketing and Advertising, Consumer Goods, and Financial Services"
Sales Manager - Russia,Charlton Morris,Russia,4 days ago,Be among the first 25 applicants,"There has never been a more pivotal time in the plastics and packaging industries when it comes to sustainability. The industry is under immense pressure from consumers and companies alike to innovate at an astonishing rate, providing a new, circular economy in packaging materials. A proven salesperson and relationship-builder within the Packaging, Consumer, Plastics or Chemicals segments looking to step into something new and exciting will excel in this position. You will be responsible for supporting the expansion of a ground-breaking polymer technology business through high-level networking and Brand Owner influence. The successful candidate will be tasked with delivering exponential growth on a global basis across multiple different consumer accounts in Food & Beverage and Consumer Goods packaging segments.  This London-based polymer technology business are changing the plastic pollution landscape through their proprietary biodegradation system. They are searching for an experienced Sales Manager to take ownership of growing sales in Russia with some of the most prominent international Brands. The position is a key hire in the company’s plan to accelerate growth towards £100m, and will require a hands-on, entrepreneurial individual who understands the complexity of the packaging and plastics value chain. You can be based remotely in Russia with regular travel (50-60%).  This role requires an individual that has a strong commercial confidence, and technical understanding, to be effective in front of high-level Brand Owner customers. You must have a complete understanding of the sales cycle from lead to cash, across the B2B value chain of Packaging, but with knowledge of raw materials/additives also being advantageous. The Sales Manager - Russia is a multi-faceted position where you will be tasked not only with nurturing and growing client relationships, but playing an active role in business development, generating leads and building a pipeline. In order to be truly successful in this position you must have a solid technical understanding of the plastic packaging market and experience selling to global Brand Owners. You must identify, prioritise and rigorously pursue business opportunities, managing the sales cycle and delivering multi-million GBP contracts.  If you are a capable and proven salesperson in the packaging or plastics sector, with a passion for sustainable solutions in a traditionally conservative industry, then this could be a great opportunity. The successful applicant will be compensated well for their performance and have the full support of the business.  For this position, it is essential you have: 7+ Years' commercial experience. Worked with large multinational Brand Owners in Russia. Experience in Packaging/ Plastics - this could be from general packaging, labels, films, polymers, resins/ raw materials. Entrepreneurial, proactive mindset, and the ability to remain resilient in a high-growth environment.   Please get in touch at Oliver.Davies@industrial-cm.com for a confidential discussion.",Mid-Senior level,Full-time,Sales and Business Development,"Chemicals, Plastics, and Packaging and Containers"
Business Develop Manager,COREX Logistics,"Moscow, Moscow City, Russia",1 day ago,Be among the first 25 applicants,"#TeamCOREX is Searching for the pro-active sales person having background in either pharma or logistics (or both). The goals are to communicate with top global pharma actors in order to provide COREX's services within CIS, Eastern Europe, Central Asia regions. Please, contact for details.",,Full-time,,
Specialist Field Sales RU,Henkel,"Moscow, Moscow City, Russia",,Be among the first 25 applicants,"HENKEL IS FOR THOSE WHO STEP UP. DO YOU?  At Henkel, you can make a difference and craft your career. That’s why you own your projects and take full responsibility from an early stage. Our unique brands in markets around the world open up countless opportunities to follow your convictions and explore new paths. If you have an entrepreneurial mindset that allows you to always think out of the box - take the chance and shape the digital future together with us.  YOUR ROLE Sell industrial adhesive solutions for Furniture & Building Components (woodworking) market in Russia Identify and influence market opportunities via purposive activities Build and maintain relationships with relevant key accounts Be a key person/connection between the rest of the Russian team and Henkel factory in Tosno, Russia Lead and develop as a Key Account Manager for IKEA Industry factories in Russia Demonstrate world-leading and innovative technical solutions to ensure future sustainable growth Develop expert knowledge on target market activities and future trends Conduct technical checks, trials and adjustments of the running processes and equipment during daily customer visits Share (y)our expertise and consult our customers on-site in case of technical issues/challenges/problems Assume and control set targets Control profitability development and take corrective actions if needed Define pricing strategy and lead price negotiations in the region Observe competitive activities, analyze, and propose proactive counter measures Handle customer complaints Reporting (internal, external) Pursue active communication and exchange in the team Maintain high standards and professional image of Henkel at customer base Your Skills Higher education in technical or industrial field At least 5 years of relevant professional experience in sales (preferably in woodworking industry) Experienced to work in multinational company structures and culture Very strong technical background enriched by excellent commercial understanding Professional comprehension and use of digital tools and equipment as well as of MS Office Fluent language skills in Russian (native preferred) and English (both oral and written) Advanced account and relation management skills Leadership mentality with entrepreneurial spirit Sensitive to clients’ needs, ability to create customer relationships based on trust",Mid-Senior level,Full-time,Sales,Chemicals and Consumer Goods
Area Sales Manager,MOTIVE Srl,"Voronezh, Voronezh, Russia",2 weeks ago,Be among the first 25 applicants,"The area manager will be responsible for building out our sales. You will then monitor our sales performance with the goal of expanding our company's market share. Your collaborative nature and will help you succeed when coordinating with external distributors and oems.  Responsibilities Assist in developing the annual marketing and sales plans Build sales pipeline for new business opportunities  Qualifications Previous experience in technical sales Previous industry experience, particularly appreciated when in gearboxes, motors and Variable Speed drives",,Contract,,
Sales Account Manager - Western Siberia,Procter & Gamble,"Kurgan, Kurgan, Russia",2 months ago,Be among the first 25 applicants,"Please note that by applying to this vacancy you agree to be considered for one of the following locations: Novosibirsk, Kurgan, Barnaul, Omsk . This might require relocation.  Do you want to continue your learning in the Company that is known as the ""Sales school""? Then, our Sales Account Manager role is for you!  Sales department transforms yesterday’s narrow selling concept of buyer-seller relationships with our customers into a multifunctional, collaborative approach designed to achieve our mutual volume, profit, and market share objectives. You will work collaboratively with experts from P&G including Finance, Sales Category Managers and Marketers to develop the right business strategies and business plans to deliver sustainable competitive advantage for our brands in the marketplace. As an Account Manager you will be responsible for developing superior in-store presence of our brands in a defined geographic territory with a number of our customers. You will be leading a significant part of our business and be able to immediately see results of your work.  Your development is our priority. Early in your career, you will be offered rotational assignments changing every 2 to 3 years. As you progress, you may have the opportunity to work globally. At P&G, we are willing to help build the career path that is right for you.  Responsibilities Developing assortment, shelving, pricing, and merchandising strategies Marketing budget planning Negotiating launches of new P&G products with clients (retailers) Joint business planning with clients: advertising, promo plans, assortment, shelving, pricing, merchandising Results’ assessment Compensation & Benefits Monthly salary 80 000 RUR gross Flexible work hours and possibility to work from home Monthly lunch & flexibility allowance Relocation support (in case you offered a position outside your home location) Medical, travel, and life insurance Possibility of enrollment in P&G International Stock Ownership Plan Qualifications Higher education (minimum bachelor’s degree) Good command of English (Upper-Intermediate or higher) You should be willing to travel and relocate throughout your career Relevant job experience is not mandatory but preferable Candidates with valid driving license might be given priority Just So You Know All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, age, sexual orientation, gender identity and expression, marital status, citizenship, HIV/AIDS status or any other legally protected factor. No immigration sponsorship is available for this position. P&G is a leading global consumer goods company whose winning brands are built around the model of innovation. Whatever your passion is, we want to ignite your potential to become your very best self. We hold true to our purpose, values, and principles as we seek to make a difference in the world around us. You will engage in meaningful work that will touch the lives of others and have a real impact. Everything at P&G starts with understanding – understanding our consumers and our employees as we innovate to improve lives now and for generations to come.",Associate,Full-time,"Sales, Business Development, and Distribution","Marketing and Advertising, Consumer Goods, and Financial Services"
Sales Representative,LaBrilliante LLC,"Moscow, Moscow City, Russia",1 week ago,Be among the first 25 applicants,"LaBrilliante est une société internationale de production de diamants de laboratoire. Nous sommes de jeunes professionnels présents sur le marché depuis 2014 aux États-Unis et en Europe.  Nous souhaitons développer des relations avec des clients en France et pour cela nous recherchons un responsable commercial B2B très motivé.  Responsabilités:  Développer la clientèle en recherchant de nouveaux clients en ligne et sur la base existante  Développer et entretenir des relations avec des clients B2B de France et du Canada  Présentez l'entreprise par téléphone, e-mail et face à face (communiquer avec des bijoutiers du monde entier)  Compétences:  Expérience de vente minimum 1 anné  Français niveau B2-C1 (l'anglais est un atout)  Désir d'en savoir plus sur l'industrie du diamant  La communication et l'organisation à un niveau supérieur sont très importantes  Nos avantages:  Éducation sur les diamants cultivés en laboratoire  Opportunité de se développer dans un secteur potentiel  Participation au salon aux Etats-Unis, à Hong Kong et en Europe  Nos conditions de travail :  Premier jour d'emploi légal  Salaire : 40 000 RUB (Fixe) + 27 000 RUB (KPI) + 15 % de commission (en devise étrangère) + bonus supplémentaires  Horaires de travail : 5/2 à partir de 14h00 à 22h00 (Printemps-Été), à partir de 15h00 à 23h00 (Automne hiver)",,Full-time,,
Sales Representative,Şişecam,"Moscow, Moscow City, Russia",2 weeks ago,25 applicants,"One of the most established enterprises in Turkey, Şişecam is a global actor in business lines including flat glass, glassware, glass packaging and glass fiber as well as soda and chromium chemicals. Şişecam, which is globally one of the two largest producers in glassware and the five largest producers in glass packaging and flat glass today, is the world’s eighth largest soda producer as well as the world leader in chromium compounds.  Operating in Turkey, Germany, Italy, Bulgaria, Romania, Slovakia, Hungary, Bosnia-Herzegovina, the Russian Federation, Georgia, Ukraine, Egypt, India and the USA, Şişecam plays a leading role in flat glass, glassware, glass packaging, chemicals, automotive, glass fiber, mining, energy and recycling business lines.  As a company at international scale with its 85 years of experience, 22,000 employees, production activities spanning 14 countries on four continents, and sales in 150 countries, Şişecam continues on its journey to become one of top three global producers in its all-main business lines.  We are looking for Sales Representative to take part in Şişecam Moscow Sales Office located in Russia / Moscow. The ideal candidate would have the following qualifications:  Bachelor’s degree Minimum 1 year of experience as Customer Support Manager Fluency in Russian and English both written and spoken Good knowledge of MS Office applications (Excel, Word) and CRM Strong communication skills and a good team player Strong capability to handle multiple tasks and adapt to changing priorities Proactive, result oriented and self motivated   JOB DESCRIPTION  Working with distributors, large wholesale companies in Russia, the CIS and abroad Processing orders received from customers, supporting communication with them via phone and email Entering the customers` information into SAP (ERP system), managing the balance of customer orders, planning loading Planning weekly shipments Verification of shipping documents issued by the logistics department Introduction of special production orders and production planning according to demand Tracking customer accounts receivable Preparation of statistical reports on sales and their analysis Informing customers about the production program, new products, prices, stock availability",Associate,Full-time,Customer Service and Sales,"Glass, Ceramics & Concrete"
Area Sales Manager,MOTIVE Srl,"Moscow, Moscow City, Russia",3 weeks ago,Be among the first 25 applicants,"The area manager will be responsible for building out our sales. You will then monitor our sales performance with the goal of expanding our company's market share. Your collaborative nature and will help you succeed when coordinating with external distributors and oems.  Responsibilities Assist in developing the annual marketing and sales plans Build sales pipeline for new business opportunities  Qualifications Previous experience in technical sales Previous industry experience, particularly appreciated when in gearboxes, motors and Variable Speed drives",,Contract,,
