jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
"Business Development - Singapore, Account Management",Shopee,Singapore,2021-09-11,< 25 applicants,job description relationship management manage account relationship setting targets via planning execute sales marketing strategies drive transaction numbers revenue work closely 3rd party partners ensure execution completed successfully partnerships secure exclusive partner partnerships key campaigns secure new exclusive product launches sponsorship exciting mechanics pr pushes reporting plan b2c landscape category analysing category sales performance work closely respective categories relationship managers business intelligence team achieve overall category mall targets requirements experience needed interest gaining account management experience space strong written oral communications skills strong analytical skill entrepreneurial spirit positive energetic attitud,Associate,Full-time,Business Development and Sales,"Marketing and Advertising, Information Technology and Services, and Internet"
"Key Account Manager, Grab for Business, Singapore",Grab,Singapore,2021-10-02,25 applicants,job description get know team member grab bring skillsets drive team forward also develop untapped potential inspired amazing minds industry team consists young experienced individuals tenacious motivated energized fact exist make change societal impact southeast asia grab business b2b team within grab helps simplify business transportation related services companies across southeast asia actively engage wide network companies across region want ensure client success paramount organisation end looking strong key account manager grab business singapore team manage grow expanding portfolio top customers perform role well candidate needs strong communication skills attention detail ability create follow processes track record exceeding expectations get know role relationship management build strong relationships customers long term planning handling objections asking right questions understanding pain points resolving establish solid understanding grab business solutions service customers better build maintain healthy relationships within wider grab organisation smooth functioning business client success assess clarify validate customer needs regular basis work stakeholders develop solutions best address consumer needs simultaneously meeting performance objectives enable team leverage customer industry insights achieve excellence surpass customer expectations data analysis insights data analysis business using crm internal tools drive develop account specific growth strategies approaches solidifying grab business position market leader present account plans based upon data driven insights establish revenue goals business plans advance accounts performance also working new initiatives must haves education bachelor degree minimum work experience minimum years key account management sales experience within highly competitive b2b enterprise corporate environment direct customer facing role proven successful track record establishing strong client relationships suitable candidate impressive track record meeting even exceeding sales targets strong interpersonal skills ability effectively network customers overall grab business communication strong effective communicator good presentation speaking skills verbally visually articulate point view clearly succinctly ambitious highly motivated individual work well startup vuca volatile uncertain complex ambiguous environment deep desire excel develop career business sales account management demonstrated integrity respect performance duties proficiency customer experience tools crm tools reporting dashboards comfortable data analysis ms office google docs sheets slides,Associate,Full-time,"Business Development, General Business, and Information Technology","Information Technology and Services, Computer Software, and Financial Services"
Account Specialist/Manager- 3M™ V.A.C.® Therapy,3M,Singapore,2021-09-18,< 25 applicants,10 million wounds treated therapy say therapy looking highly motivated individual primarily responsible achieving business sales objectives promoting selling 3m medical devices consumables used administration negative pressure wound therapy advanced wound care therapies principal responsibilities proactive identification new users business opportunities accelerated product penetration independent management schedule coordinate regular internal customer meetings support activities including regular bedside support use 3m products build account intimacy generate sales leads leverage various products meet customer needs manage aspects multiple customer accounts coordinate input support internal business functions consistently build strong customer support preference company products gain expertise 3m competitor products identify foster opportunities develop utilise key opinion leaders work 3m clinicians joint calls customers discuss scientific evidence procedures utilising 3m products accountable customer satisfaction providing high quality service responsible keeping commitments timely manner resolving issues promptly monitors reports sales manager marketing information competitor sales product strategies participates trade shows conferences projects determined sales manager conducts business activities according applicable rules regulations observes company policy procedures ensure meeting ethical standards compliance obligations position qualifications experience skills sales experience medical devices preferred nursing degree preferred studies wound care advantageous excellent command written spoken english essential willing learn take responsibility matured able work independently manage schedule time pressure excellent presentation public speaking skills proficient relevant microsoft office applications high energy level initiative drive creativity initially contract role convertible perman,Associate,Contract,Sales,Medical Devices
Account Specialist/Manager - Oral Care,3M,Singapore,2021-10-07,< 25 applicants,3m reputation company committed innovation provide freedom explore encourage curiosity creativity gain new insight diverse thinking take risks new ideas apply talent bold ways matter job description account position accountable execution sales plan account plan developed division sales leader order meet set revenue growth targets oral care solutions division ocsd role report division sales leader ocsd job responsibilities local role account responsible drive sales ocsd existing customers develop new businesses position account work closely business team deliver following achieve sales goals year year growth initiates sales process prospecting scheduling appointments conduct clinical sales presentations understanding business needs develop proposals sales closure build customer relationships customers develop relationships multiple levels organization demonstrate consultation approach selling overcome price concerns objections demonstrating value proactively identify new business opportunities drive constantly provide voice channel competitive intelligence ensures customer satisfaction standards achieved maintained maintain consistent communication timely customers prospects available responsive customer needs complete sales activity reports presentations timely manner organize customers work distributors achieve sales targets duties may assigned requirements bachelor degree higher educational qualification accredited university minimum 2 years experience sales preferably dental healthcare setting experience gpo contracts including negotiation distribution management plus must energetic team player strong interpersonal teamwork skills able work time pressure work independently excellent communication verbal written presentation skills demonstrates impeccable sales acumen passion drive success exhibits clinical conceptual selling skills virtual settings exemplifies effectiveness new business development lead qualification proficient computer skills including ms excel powerpoint crm programs ability effectively utilize crm maintain develop assigned territory account oversees preparation end dental workshops times including weekends holds valid class 3 driving license possess car actively participating relevant corporate complies professional quality standards complies corporate policies procedures acts manner consistent 3m values ethical standards learn 3m creative solutions world problems twitter 3m approach flexibility called work way puts employees first drives ways enable 3m business performance goals flexibility work gets done depends best work please note application may considered provide education work history either 1 uploading resume 2 entering information application fields directly 3m global terms use privacy statement carefully read terms use using website access use website application job 3m conditioned acceptance compliance terms please access linked document clicking select country applying employment review submitting application asked confirm agreement terms,Associate,Full-time,Health Care Provider,"Marketing and Advertising, Information Technology and Services, and Consumer Goods"
"Business Development - Singapore, Account Management",Shopee,Singapore,2021-08-09,< 25 applicants,job description relationship management manage account relationship setting targets via planning execute sales marketing strategies drive transaction numbers revenue work closely 3rd party partners ensure execution completed successfully partnerships secure exclusive partner partnerships key campaigns secure new exclusive product launches sponsorship exciting mechanics pr pushes reporting plan b2c landscape category analysing category sales performance work closely respective categories relationship managers business intelligence team achieve overall category mall targets requirements minimum 1 year experience key accounts management ideally space strong written oral communications skills strong analytical skill entrepreneurial spirit positive energetic attitud,Associate,Full-time,Business Development and Sales,"Marketing and Advertising, Information Technology and Services, and Internet"
ShopeePay - Account Management,Shopee,Singapore,2021-10-02,28 applicants,team acquiring digital banking license shopeepay expanding presence singapore market aggressively looking providing another popular payment solution merchants customers also striving build ecosystem via shopeepay within ecosystem merchants market products services hence better attract customers offline outlets time customers able enjoy variety deals job description relationship management manage account relationship setting targets via planning execute sales marketing strategies drive transaction numbers revenue work closely 3rd party partners ensure execution completed successfully partnerships secure exclusive partner partnerships key campaigns secure new exclusive product launches sponsorship exciting mechanics pr pushes reporting plan b2c landscape category analyzing category sales performance work closely respective categories rm bi achieve overall category mall targets requirements minimum 1 year experience key accounts management ideally space strong written oral communications skills strong analytical skill entrepreneurial spirit positive energetic attitud,Associate,Full-time,Business Development and Sales,Internet
Key Account Manager,Parcel Perform,Singapore,2021-10-08,< 25 applicants,want forefront parcel perform product b2b software solutions logistics parcel perform looking amazing team member support us sales front dynamic team excited logistics opportunity transform industries data technology join us journey drive parcel perform growth market need team outstanding solutions happy customers looking parcel perform counterpart assist onboarding keeps close eye account advises potential use cases expand feature use platform knowledge arena tech saas products b2b sales account management experience ready go beyond clients role might short key driver parcel perform success following ways managing relationships processes onboarding clients onboarding new customers involve multiple parties side looking well organised account manager knowledgeable counterpart guide onboarding process service throughout parcel perform journey manage portfolio existing enterprise customers make successful build strong relationship key stakeholders first point contact inquiries establish adviser relationship key customer drive continued value parcel performs products services part role work customers establish critical goals key performance indicators aid customer achieving business goals ensuring aware competitive activities within accounts work customer success team prevent attrition leverage upsell opportunities love advising customers new features use cases within platform drive upsell opportunity new features higher subscriptions convert existing customers annual subscriptions summary part team focusing customers making successful order cater growth parcel perform key initial prospecting much first key outreach ensure constant lead flow business managers follow strong organization well high interpersonal competence ensure constant customer growth essential skills experiences minimum 3 years experience saas sales account management ecommerce experience plus previous experience saas contracts subscription models plus readiness go extra mile customers around world experience navigating multiple decision makers influencers within large enterprise environment interpersonal communication skills ability effortlessly make complex contractual technical financial details sound simple exceptional fluency articulation english spoken written highly self motivated ambitious achieving goals strong team player still well structured ability balance competing priorities manage multiple time high interpersonal skills ability identify needs prospects willingness keep learning pushing higher higher levels receive return opportunity work super exciting innovative business revolutionize logistics industry needle success growth global product become key platform behind successful logistics worldwide ability continuously learn develop international setting critical driver behind success us achieving mission environment everybody never stops growing focuses succeeding continuously work strengths weaknesses across many important dimensions look ways address development entry ticket part parcel perform journey work alongside people around world share passion dedication us parcel perform leading delivery experience platform enables modern enterprises create unique customer journeys optimize logistics operations powerful data integrations parcel tracking delivery notifications logistics performance reports parcel perform scalable saas platform executes 100m parcel updates daily integrates carriers company pioneering innovative ml ai use cases logistics including arrival prediction engine parcel perform partner choice top brands marketplaces carriers across major verticals globally august successfully secured us 20m series investments led investors cambridge capital softbank ventures asia parcel perform believes growing dynamic diverse team best talent assist global expansion myriad talented individuals assisted helping us achieve profitability join us grow technology talent teamwork information please visit,Associate,Full-time,,
Business Development - Account Management,Shopee,Singapore,2021-09-25,39 applicants,job description relationship management manage account relationship setting targets via planning execute sales marketing strategies drive transaction numbers revenue work closely 3rd party partners ensure execution completed successfully partnerships secure exclusive partner partnerships key campaigns secure new exclusive product launches sponsorship exciting mechanics pr pushes reporting plan b2c landscape category analysing category sales performance work closely respective categories relationship managers business intelligence team achieve overall category mall targets requirements minimum 1 year experience key accounts management ideally space strong written oral communications skills strong analytical skill entrepreneurial spirit positive energetic attitud,Associate,Full-time,Business Development and Sales,Internet
Business Development - Account Management,Shopee,Singapore,2021-09-25,37 applicants,job description relationship management manage account relationship setting targets via planning execute sales marketing strategies drive transaction numbers revenue work closely 3rd party partners ensure execution completed successfully partnerships secure exclusive partner partnerships key campaigns secure new exclusive product launches sponsorship exciting mechanics pr pushes reporting plan b2c landscape category analysing category sales performance work closely respective categories relationship managers business intelligence team achieve overall category mall targets requirements experience needed interest gaining account management experience space strong written oral communications skills strong analytical skill entrepreneurial spirit positive energetic attitud,Associate,Full-time,Business Development and Sales,Internet
Sales Specialist - MPGS,Mastercard,Singapore,2021-09-09,< 25 applicants,purpose work connect power inclusive digital economy benefits everyone everywhere making transactions safe simple smart accessible using secure data networks partnerships passion innovations solutions help individuals financial institutions governments businesses realize greatest potential decency quotient dq drives culture everything inside outside company cultivate culture inclusion employees respects individual strengths views experiences believe differences enable us better team one makes better decisions drives innovation delivers better business results job title sales specialist mpgs overview south east asia one fastest growing divisions mastercard markets different stages development maturity digital payments individual responsible manage mpgs customer engagement collaboration country mpgs product functional support teams optimize existing business eliminate service delivery impediment sea markets sales specialist report director mpgs sales southeast asia defend existing business expand new service revenue growth role position responsible working closely mpgs sales account managers mpgs product customer delivery mpgs helpdesk drive accelerated sales growth providing data analytic support sales lead generation opportunity development equipping mpgs sales team good data analytics business performance reporting optimize existing business customer engagement working closely mpgs product director develop gtm strategies business deals southeast asia markets generating new sales opportunities supporting mpgs sales win new rfps digitally savvy strong communication presentation skills good knowledge payments system customer focus passionate service excellent strong team player good ownership carry responsibilities end preferably possess strong command ecommerce service suites ability identify opportunities maximize revenue client portfolio deep knowledge mpgs product functionalities would key advantage versatile pick new responsibilities strong project management skill good grasp financial modeling business case development skilled management reporting gathering insights granular data better business decision making comfortable ambiguous situations able carry works little instruction flexibility travel southeast asia short notice due employees working home implemented virtual hiring process continue interview candidates phone video onboarding new hires remotely value safety member community know together mastercard inclusive equal employment opportunity employer considers applicants without regard gender gender identity sexual orientation race ethnicity disabled veteran status characteristic protected law require accommodations assistance complete online application process please contact identify type accommodation assistance requesting include medical health information email reasonable accommodations team respond email promptly corporate security responsibility activities involving access mastercard assets information networks comes inherent risk organization therefore expected successful candidate position must every person working behalf mastercard responsible information security abide mastercard security policies practices ensure confidentiality integrity information accessed report suspected information security violation breach complete periodic mandatory security trainings accordance mastercard guidelines,Associate,Full-time,Sales and Business Development,"Financial Services, Information Technology and Services, and Internet"
"Business Development - Singapore, FMCG Team Assistant",Shopee,Singapore,2021-09-11,< 25 applicants,job description research identify trend products drive sales opportunities able successfully execute deliver according campaigns set selects prioritizes products based data timing trend etc modifies reacts quickly changing needs business decisions identifies continuous improvement opportunities increase speed collaboration across team analyze performance platform past curated collections conducts research understand trend campaigns set account managing selected sellers requirements entry level diploma enjoys working collaborative environment basic excel skills plus,Associate,Full-time,Business Development and Sales,"Marketing and Advertising, Information Technology and Services, and Internet"
Sales Account Executive -India (Based in Singapore),HubSpot,Singapore,2021-10-05,33 applicants,role hubspot seeks account executive inbound growth specialist call around join singapore office hubspot account executives responsible successfully selling hubspot value proposition inbound leads primarily phone target clients consist small companies across india region assigned territories restrictions role get run full sales cycle close new business consistently exceed quota become expert inbound marketing inspire prospective customers adopt hubspot suite products engage highly qualified inbound leads phone small companies build relationships prospects internal stakeholders grow new business work collaboratively marketing technology departments execute sales strategy firm introduces enhancements existing solutions releases new products bring thinking strategies ideas advance company values unique culture vision future looking sales professionals following commitment win possess consistent drive achieve personal professional goals intellectual curiosity innate desire learn understand concepts ask thoughtful questions critical thinking able find synthesize information apply logic problems quickly analyze provide recommendation coachability humble acknowledge strengths weaknesses take feedback well able translate diagnosis actionable solution strong communication skills effectively concisely communicate motivate inspire prospects need experience running full sales cycle closing business terrific consultative sales skills exceptional closing experience accurate forecasting pipeline management evidence top producer current role sharp focus goals belief daily weekly monthly activities help achieve experience selling clients across india able articulate confidently market landscape region exchange input expect receive hubspot culture driven shared passion mission metrics culture amazing people whose values include using good judgment solving customer employees work hubspot heart humble empathetic adaptable remarkable transparent unlimited time policy flexible work arrangements quota relief serving national service lasting longer 2 weeks comprehensive health care coverage hubspot equity access employee stock purchase plan espp comprehensive new hire onboarding training program training tuition reimbursement free books program primary caregiver leave minimum 16 weeks secondary caregiver leave 6 weeks five year sabbatical annual fitness reimbursement know confidence gap imposter syndrome get way meeting spectacular candidates please hesitate apply love hear hubspot hubspot nyse hubs leading customer relationship management crm platform provides software support help businesses grow better build marketing sales service website management products start free scale meet customers needs stage growth also building company culture empowers people best work sounds like something like part love hear find company culture hubspot culture code 5m views learn commitment creating diverse inclusive workplace thanks work every employee globally hubspot named 4 best place work glassdoor 2021 recognized culture great place work comparably fortune entrepreneur headquartered cambridge massachusetts hubspot founded today thousands employees work across globe hubspot offices remotely visit careers website learn culture opportunities hubspot submitting application agree hubspot may collect personal data recruiting global organization planning related purposes hubspot privacy notice explains personal information may process may process personal information purposes processing personal information rights exercise hubspot use personal information,Associate,Full-time,Sales and Business Development,"Information Technology and Services, Computer Software, and Internet"
