jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
"Director of Sales, Critical Infrastructure – East Europe",CYBERGYM,Russia,2021-10-02,< 25 applicants,cybergym growing lookout director sales critical infrastructure head company growth east europe key member international sales division working cybergym cybergym global team experts passion providing creative cybersecurity offerings government private organizations around world work dynamic environment believe true innovation comes sharing ideas working together offices always great example professionalism diversity creativity great vibes role director sales critical infrastructure east europe develop manage pipeline sales activities global energy sector clients focus pipeline growth drive opportunities closure develop maintain relationships channel partners multiple territories develop maintain relationships end direct sales key partners expansion products services within markets update manage pipeline prepare revenue forecasts skills experience bachelor degree engineering similar certifications years experience technological enterprise sales systems cybersecurity information security security years experience energy sector clients worldwide strong prospecting skills excellent closing skills experience locating establishing engaging potential customers channel partners exceptional verbal written communication skills entrepreneurial spirit team player passionate,Director,Full-time,,
Applications License Sales Manager – Russia,Oracle,Russia,2021-10-02,< 25 applicants,shape tomorrow today could shape way companies drive increase business success introducing groundbreaking solutions impactful innovative way oracle create tomorrow today together customers across range global industries part applications unlimited sales team join applications license sales team oracle emea license applications team hiring dynamic energetic individuals help customers maximize investment suite peoplesoft jd edwards hyperion siebel looking sales manager experience managing sales someone proven track record success responsible lead team sales professionals ece region oracle emea strong loyal application install base requires support expand extend adopt new technologies main objective team become trusted advisor oracle partners customers sales manager direct team focus achieve targets set manage sales team providing direction leadership motivation achieve team revenue targets indirect assigned territory pipeline forecast management territory developing profiles targeted accounts within industry sector maintain close relationships key potential customers top current clients partners facilitate nurture senior management relationships generate active sponsorship oracle resolve conflicts arise skills need 10 years experience industry vertical market 5 years sales management experience strategic thinking strong analytical skills positioning business justification closing skills ability understand customer industry core business processes effective sales project management skills ability work team environment willingness work towards achieving goals changing challenging environment excellent communications skills help customers employees understand direction recommendations fluent english speaking sounds like want hear grow grow oracle success starts people make happen employees therefore oracle committed providing rewarding career development seeking also unmatched benefits help get career life makes oracletalent network talented motivated colleagues striving excellence stimulating environment create career path professional development training tools enable grow flexibility balance life career enjoy fullest,Director,Full-time,"Other, Business Development, and Sales",Information Technology and Services
VAS Business Manager,LinkIT pt.,Russia,2021-09-11,< 25 applicants,job responsibilities work team implement strategic partner relationships tactic operators 3rd party solution providers content providers vas solution analyze vas content performance advertisements cultivate strong relationships third party partner companies may required deliver full solutions customers developing new sales opportunities various prospecting methods prospecting time scheduled weekly calendar insure priority assists development implementation strategic business development effective communication executive customers good relation telco key experience minimum university degree business engineering experience years business development value added services telecom company vas service provider required skills understanding vas business processes ability understand impact business operational decisions organizational initiatives ability innovate coordinate report findings different business units excellent skills listening presentation negotiation closing skills passionate team player language proficiency verbal written english good communication skills,Director,Full-time,,
Parts Sales Manager,Sandvik,Russia,2021-10-07,< 25 applicants,sandvik mining rock solutions russia looking parts sales manager exciting opportunity experienced sales manager background mining industry wants bring career next level leading company ready make strong positive impact organization want speak key performance areas parts sales manager responsible developing implementing parts services sales strategy within armenia russia governing commercial activities budgets business plans line agreed strategy account management plan additional responsibilities include develop deep understanding customer business operations processes conduct competitor analysis identify needed actions lead sales management sales funnel management sales activities planning follow recruit retain develop part sales team including succession planning provide best view future demand part territory sales area division planning process manage tender contract signature conjunction account management create customer value propositions proactively create opportunities sandvik identify opportunities sell sandvik total offerings ensure contract terms conditions place enable cash collection line sandvik policy ensure equipment configuration matches customer needs works technically identify analyze drive resolution customer issues profile qualifications confident analytical strategic management professional possesses proven ability drive continuous improvement deliver results possess least 5 years experience senior sales business development roles mining industry experience similar managerial position put great value personality well business acumen integrity highly effective leader taking holistic approach management also maintaining strong customer focus influencing communication skills excellent enabling interact confidently colleagues levels exceedingly comfortable working global setting highly developed understanding comprehending analyzing high volumes information quickly second nature thrive environment benefits offer comprehensive total compensation package including competitive benefits package life health insurance lunch fitness compensation pension program addition provide opportunities professional development training well opportunities career advancement apply immediate consideration please visit apply parts sales manager position job requisition r0031251 sandvik global engineering group employees strong commitment enhancing customer productivity profitability sustainability combination coupled continuous investments research development r enabled us achieve positions following areas operations based unique expertise materials technology extensive knowledge industrial processes close customer cooperation tools tooling systems industrial metal cutting equipment tools service technical solutions mining construction industries advanced stainless steels special alloys well products industrial heating business area sandvik mining rock solutions global leading supplier equipment tools parts service technical solutions mining construction industries applications include rock drilling rock cutting loading hauling tunneling quarrying,Director,Full-time,Sales and Business Development,"Construction, Mechanical or Industrial Engineering, and Staffing and Recruiting"
UK - Head of Business Development,Crawford & Company,Russia,2021-10-05,< 25 applicants,position summary purpose role deliver strategy ensure effective growth developing accounts acquisition profitable sustainable new business insurance industry target markets within uk ireland functional knowledge comprehensive knowledge uk insurance market relevant adjacencies understanding developing account client requirements understanding budgetary management knowledge technical claims adjusting knowledge understanding role financial conduct authority general background experience professional qualifications ideally degree level education insurance qualification preferred acii acila solid experience management level within financial services sector existing senior management level relationships within insurance market sector comprehensive experience success insurer client relationship management including demonstrable growth new client wins experience developing successful new business opportunities emerging markets key responsibilities profitably price design implement conjunction operations finance claims programmes meet developing account new business needs successfully deliver growth stated developing accounts identify cross selling opportunities across products new strategy ensure continuous regular identification new business opportunities aligned crawford strategy including delivery personal new business objectives deliver miller heiman methodologies developing accounts new business opportunities ensure crawford service delivery aligned client requirements performance expectations act client champion develop effective relationships stakeholders including clients internal customers strategic partners external communities ensure effective collaborative stakeholder management focussed delivery continuous improvement ensure full implementation salesforce including developing account client updates onto salesforce promote aspire integrate crawford customer first methodology developing accounts new business opportunities drive philosophy develop strategies increase wallet achieve profitable growth revenue deliver client audit requirements ensure accurate current developing account new business opportunity data maintained available interrogate critically analyse data identify areas improvement take positive action team deliver improvement implement plan identify purpose meaningful measures assess individual team contribution make effective use resources reporting tools available effectively lead developing accounts new business team ensure time spent work effectively troubleshoot ensure team members mentored developed p romote company ethics values adhere policies procedures focus matters customer promote client brands behaviours demonstrates facilitative management style actively involve team designing work customer demand demonstrates genuine enquiring interest insurance industry keenly monitors industry developments relating new business opportunities understands better decisions come empowering employees freedom design work demonstrates desire continuously improve self others communicating sharing listening exchanging information knowledge levels builds maintains positive working relationships within team colleagues across business clients prospects demonstrates action orientated approach understand fix problems within work remains calm pressure demonstrates flexible resilient approach skills successful prospecting sales development methodologies identify drive new business credible team leadership skills influence motivate team address people issues create high performing team culture excellent analytical ability sound problem solving ability recognise difficulties take proactive measures overcome issues solid relationship building skills well developed effective communication negotiation skills strong organisation project management skills deliver variety actions within budget tight timescales strong dispute resolution handling skills manage disputes solid financial literacy skills analyse interpret numerical data sound computer literacy skills make effective use variety ict platforms applications,Director,Full-time,Business Development and Sales,"Construction, Insurance, and Financial Services"
Enterprise Account Director (m/f/d),Acrolinx,Russia,2021-09-18,< 25 applicants,acrolinx helps world greatest brands create amazing content built advanced al engine acrolinx software platform actually read content guide writers make better companies like adobe boeing google philips use acrolinx create content engaging enjoyable impactful looking enterprise account director based uk enable us continue scale business ideal candidate successfully sold enterprise software results prove role develop account strategies action plans expand value within existing customer accounts acquire new business confident ready make impact growing company want hear position position acrolinx premier solution emerging market develop manage execute business technical relationships enterprise clients prospects work strategic partners establish successful outcomes uncover new growth opportunities navigate sales cycles win deals right candidate years proven sales success background saas content management web content management solutions comfort annually renewable offerings annual deal sizes 100k 1m experience driving complex sales agility creativity position sell innovative solution broad spectrum buyers within target organizations proven ability meet exceed growth targets strong communication presentation skills experience contributing culture sustained success ability operate independently dynamic environment experience selling marketing technical communication teams plus college degree benefits global responsibilities high degree autonomy many opportunities make impact continuous opportunities training well expanding skills experiences alongside global growth company environment flat informal hierarchies quick processes part truly diverse international team attractive compensation upside strong performance 30 vacation flexible working hours attractive range benefits note due interviewing onboarding work fully remote begin committed make process go smoothly possible difficult conditions support getting going safe planning moving back office setting stay flexible even fully remote option acrolinx equal opportunity employer committed diversity inclusion workplace prohibit discrimination harassment kind based race color sex religion sexual orientation national origin disability genetic information pregnancy protected characteristic outlined federal state local laws applies employment practices within organization including hiring recruiting promotion termination layoff recall leave absence compensation benefits training apprenticeship acrolinx makes hiring decisions based solely qualifications merit business needs time,Director,Full-time,Sales and Business Development,"Marketing and Advertising, Information Technology and Services, and Computer Software"
"Director of Sales & Marketing, South Coast UK - Position Filled",Madison Mayfair,Russia,2021-09-09,< 25 applicants,job opening filled please check latest job opportunities looking dosm unique property located south coast living south coast dosm need based property every day property one best area owned reputable successful owners diversified portfolio hotels across uk europe dosm drive sales marketing strategy hotel order achieve budgeted revenue full autonomy make decisions order make significant impact business maintaining market position developing building key client relationships positioning property hotel choice successful candidate least 3 years experience senior sales function dosm strong number two international branded hotel group city centre airport location multiple competitors excellent knowledge mice mice related agencies,Director,Full-time,Sales and Business Development,"Staffing and Recruiting, Leisure, Travel & Tourism, and Hospitality"
Head of Key Account Games&Apps,TikTok,Russia,2021-09-11,< 25 applicants,job responsibilities business management make analysis digital marketing ecosystem russia cis mainly belarus ukraine kazakhstan make business strategy build partnership different types leading clients agencies including branding industries performance design agency business partnership model including commercial terms engagement model innovation programs drive revenue russia cis clients agencies achieve sales target team management design team structure role responsibilities team members hire team member based ranking priority build team capability coaching team members lead team members achieve sales target cross functional collaboration work sales marketing team b2b marketing activities russia cis markets work product team feedback suggestions ads solutions systems tools russia cis markets work teams improve efficiency build long term growth job requirements degree 2 years overall working experiences years digital marketing experiences years digital sales related experiences 3 years team people management experience experiences working teams strong understanding russian cis digital marketing ecosystem developing trends strong network russia cis markets solid experiences working c level executives agencies excellent verbal written english russian communication skills byelorussian ukrainian speaking plus fast learner spirit ability travel domestically internationally need,Director,Full-time,"Management, Business Development, and Strategy/Planning","Internet, Broadcast Media, and Computer Games"
Sales Director,Sherwin-Williams,Russia,2021-09-25,169 applicants,description position summary supervision guidance divisional managing director directs development implementation sales programs within assigned territories develops implements sales strategies achieve company sales targets integrating strategies customers distributors business groups managing assigned budget well dedicated sales force responsibilities develops contacts relationships new existing russian customers sell products introduce new alternative product lines manage credit collections grow sales provides answers questions concerns assigned customers applies thorough understanding product lines related application methods ensures customer satisfaction ensures retention existing business russia developing effective working relationships communication levels functions finance tax accounting logistics sales etc attends supports industry trade shows utilizes technical service sales associates perform day day account management activities develops sales related business strategies regional level managing considerable sales volume several business segments supervises manages staff 11 employees including hiring training evaluating performance developing providing compensation recommendations directs sales activities groups include overseeing development application policies procedures programs goals objectives presents executives board necessary administers monitors sales budget including allocating resources approving expenditures assists management integrating overall division corporate sales product development related business strategy across business groups performs duties assigned requirements university degree economics business administration marketing engineering equivalent subjects previous experience sales managerial level experience multinational company strong verbal written communication skills strong interpersonal supervisory customer service skills ability work pressure meet deadlines able thrive work environment fluent knowledge russian english must ability manage evaluate motivate develop employees providing guidance needed develops sales related business strategies well monitors sales budget comfortable work executive top management defines global sales product development budgeting strategies determines business actions equal opportunity equal opportunity employer qualified applicants receive consideration employment discriminated based race colour religion belief gender sexual orientation gender identity ethnic national origin disability age pregnancy maternity marital civil partner status consideration prohibited law please note sherwin williams unable respond enquiries accept cvs applications recruitment agencies welcome largest paints coatings company world 18 billion sales stores 140 manufacturing distribution centers worldwide employees across globe diverse innovative passionate variety rewarding challenging opportunities great place launch grow career find join us today proud company keep family loyal employees learn company culture go basic qualification please note need existing right work country apply unable sponsor work permits visas,Director,Full-time,Sales and Business Development,Chemicals and Consumer Goods
Head of the Operations,Ahlers,Russia,2021-09-25,< 25 applicants,trade facilitation one ahlers four global business units offer services beyond traditional logistics focus work provide entire supply chain service way import sales way ahlers plays vital role based clients supporting realise full potential russian market effectively managing risks searching head operations located reporting business unit director join business unit trade facilitation sales services role responsibilities work organizing generating operational models correspond company business goals ensure achievement results meet customer request ensuring achievement necessary budget indicators kpis internal established clients managing relations logistics service providers warehouses main ones petersburg moscow freight forwarding companies customs representatives cooperation quality control ensuring effective agreements implementation operational kpis market rates monitoring tenders interacting company related departments finance accounting sales legal others solicitous attitude internal resources enterprise identification creation development best practices participating development new projects solutions customers sales stage together sales departments cost calculation planning operational resources internal coordination projects operational execution stage organizing new client integrations operational activities department analysis clients operational needs design internal external business processes ensuring effective agreements related departments contractors ensuring company optimal inventory stock system development quality control incoming products contractors performance customer claims documents quality analysis product accounting system analysis 1c ut program developing optimal work schemes document flow business processes development development implementation automation solutions team management 20 employees fea group local operations daily operations control team performance monitoring planning resources services volumes op process business unit key professional skills higher education preferably business work experience head logistics operations international companies good level business english russian fluent least one languages commitment results customer expectations analysis presentation information planning organizing team working developed team management skills organizational coordination skills developed communication skills experience supply experience sales resource forecasts experienced ms excel user package description competitive salary quarterly kpi bonus international environment strong entrepreneurial innovative culture great opportunities professional personal development,Director,Full-time,"Management, Supply Chain, and Strategy/Planning","Logistics and Supply Chain, Import and Export, and International Trade and Development"
Head of channel mix management,Teva Pharmaceuticals,Russia,2021-09-18,< 25 applicants,company info teva global pharmaceutical leader world largest generic medicines producer committed improving health increasing access quality health solutions worldwide employees core success colleagues 80 countries delivering world largest medicine cabinet 200 million people every day offer uniquely diverse portfolio products solutions patients built promising pipeline centered around core therapeutic areas continually developing solutions significantly growing generic specialty medicines business investment research development marketing business development innovation improve health enable people live better healthier lives join us journey growth job description primary purpose position partner functional business leaders steer development implementation best class channel mix strategies dedicated categories customers general duties responsibilities channel strategy planning channel mix clients working marketers brand planning identifying best interaction mix deliver strategic objectives owned marketing ensure proper execution governance coordination marketing producing content briefs time channels operational planning execution support build marketing channels maintain throughout year plans driving execution channel performance monitoring build kpis per campaign per channel overall track interactions mix performance share formalize learning ensure continuous improvement channel expertise development qualifications university degree years successful work experience managing leading strategic projects gained multinational companies pharma fmcg project management profile rigorous designing managing dashboards management experience likely acquired fmcg channels understanding marketing strategies deep knowledge modern traditional sales channels experience developing implementation channel mix strategies strong interpersonal facilitating skills strong analytical skills ability manage multiple elements multiple stages strategic thinking ability organize affiliate thinking across organization fluency english already working teva current teva employee please apply using internal career site available employee central application treated priority also able see opportunities open exclusively teva employees use following link search apply internal career site internal career site available home network well trouble accessing ec account please contact local partner teva equal employment opportunity commitment teva pharmaceuticals committed equal opportunity employment teva global policy equal employment opportunity provided without regard age race creed color religion sex disability pregnancy medical condition sexual orientation gender identity expression ancestry veteran status national ethnic origin legally recognized status entitled protection applicable laws teva pharmaceuticals committed equal opportunity employment teva policy equal employment opportunity provided without regard age race creed color religion sex disability pregnancy medical condition genetic information marital status sexual orientation gender identity expression ancestry national ethnic origin citizenship status military status status disabled protected veteran legally recognized status entitled protection applicable federal state local laws,Director,Full-time,Sales and Business Development,"Health, Wellness and Fitness, Biotechnology, and Pharmaceuticals"
