jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Director of Partnerships/Sales,aSweatLife,United States,2 weeks ago,Be among the first 25 applicants,"aSweatLife is seeking a sales professional who is a self-starter, with a passion for people and wellness who is comfortable setting and achieving big goals. The ideal candidate is excited to work in a start-up environment, is happy to work remotely, and they thrive under pressure. They’re also comfortable with a mix of autonomous work and team work.  What’s aSweatLife? Great question. aSweatLife is a media company that creates content and community based on the belief that wellness can be the catalyst to live a better life and achieve your goals.  But, what does aSweatLife stand for? aSweatLife stands for creating a more well-rounded future of wellness for women of all races, shapes and sizes with the power of a community behind them and trusted content to guide them. We are authentic about who we are, intentional about what we create and who we work with.  What is the job, exactly? It’s sales, it’s partnerships, it’s friendship. We look to the Director of Partnerships to carry out and help to plan a strategic vision to bring brands we love to the pages of aSweatLife. Here’s what you can expect on a day-to-day, week-to-week, quarter-to-quarter basis.  Make friends: We’re big believers in the aSweatLife-ism that everything is better with friends. A big part of this role is to identify and research potential clients – you’ll zoom, you’ll chat, you’ll get to know potential partners who could turn out to be paid relationships today or in the future.  Nurture relationships: We’re proud of the relationships we’ve built over our time since launching in 2012. You’ll check in on partners we have long-standing relationships with and build your own rapport with new partners as well. You’ll also be tasked with keeping tabs on brands we love, but who weren’t ready to commit the first time you chatted (we get it – commitment can be scary).   Play on a team: We’re a tight-knit team that communicates openly about what’s going right, what’s going wrong, and when we need space for whatever is unfolding in our personal lives. Because we’re a small team, you may have to put on a different hat to help out a team member. You’ll also have the privilege of working with some of the best people we’ve ever known (we’re biased) – from our full-time team to writers and ambassadors – so it’s pretty easy to chip in when everyone is so wonderful. Set big goals: We plan on an annual basis and we check in on the plan quarterly. You’ll be involved in the planning process that directly impacts the trajectory of the business. You’ll have a say in what you’re working on and the big goals you’re going after.  Keep the team on track: You keep projects moving forward. You’re organized, you create systems and processes – but when you see a way to make things better, you speak up and propose a solution.  Speak aSweatLife: If you’re just meeting us, hi! If you’re familiar with aSweatLife, you already know that our version of wellness is a little bit different. We don’t think it should cost 15% of your salary to be well. We don’t subscribe to or talk about diets. We’re here to create happier, healthier, humans who know what they want and go after it – whether that thing that they want is a book in a bathtub or a promotion. After a ramp-up period, you’ll be fluent in aSweatLife and can independently pitch us and our value to partners and potential partners.  You’re a “Yes, and…” kind of person: We believe in the power of a “yes, and” and if we had to tell you why, it’s because we identify deeply with Tina Fey and Amy Poehler (and their long standing friendship). Because they met doing improv and improv is about listening as much as you talk. You’re here to build up the team – you accept others’ ideas and build on top of them.  Track your progress (and our partners’ progress) to goal: We love a big goal, if you can’t tell by now. We look to our team to track their progress-to-goal and be able to see the success or failure as a constant opportunity to learn and grow.  Sound like something you’d like to do? Here are the skills we’re looking for. Remember, if you have most of these things, but not all of them, we probably still want to meet you.  Experience building a brand within healthy living sphere,  You have contacts that you think would be a great fit for aSweatLife You’re excellent at sales and are excelling at it in your current role You’ve proven yourself in your ability build a business-to-business (B2B) sales pipeline Impeccable verbal and written communication skills You’ve never met a project you can’t manage. You have familiarity with project management methodologies and software  What about compensation? We pay a mix of base and commission for this role. At aSweatLife, we’re transparent about salaries – so we’ll tell you up front that the base salary for this role is $60,000 and you’ll make 10% commission (uncapped) on deals that you close. We also offer equity opportunities.",,Full-time,,
Key Account Director,Papa & Barkley,"Pasadena, CA",2 weeks ago,25 applicants,"Who We Are: Papa & Barkley is on a mission to improve people's lives by producing high-quality, award-winning wellness and lifestyle cannabis products. Whether our customers are seeking relief from physical aches & pains or ways to relax their minds and de-stress, they know they can turn to Papa & Barkley to meet their needs.  What You Will Be Doing: Under the direction of the Vice President of Sales, the Key Account Director is responsible for nurturing relationships, expanding brand presence and accelerating pull-through at key dispensary accounts. The Key Account Director focuses on all account development activities including account strategy execution and management, ongoing communication of value proposition and value-added programs and services, resource coordination, price management, and achievement of forecasted profitable growth, where applicable. This position will play a key role in new business development/ sales and managing client relationships.   Coordinate & execute new key accounts to empower markets both internally & externally.   Build meaningful relationships with existing KA’s and with future KA prospects. Work cross functionally with marketing to amplify KA presence. Support Sales team in generating high level GTM strategy by utilizing market share info, trend analysis, and previous experience attained.  Plan and develop merchandising, product placement, and visibility strategies.   Drive collaborations with Sales and Marketing teams on lead-generation.   Manage and track current initiatives and projects; identify both gaps and opportunities across regions to optimize brand approach.  Attends and executes designated trade shows, cultivates client relationships, and represents Papa & Barkley in a positive and professional manner  Own the integrity of all training development and disseminate across team and ensure that updates are made as necessary.  Other duties and special projects as assigned.   Qualities You Should Have:  BS/BA degree in business, finance, marketing or related field with a concentration in Sales and Marketing preferred, or equivalent work experience.  5+ years of Business Development/Sales experience, with a keen focus on development and expansion of territories and distribution channels.  Experience working cross-functionally, both internally and externally  Proven track record to influence sales, and work collaboratively  Must understand market trends, competitors, and competitive pricing  Ability to successfully grow sales revenue and strong customer satisfaction that align with the company’s goals, aspirations and strategies.  Ability to create and manage forecast, budget and sales plan in an expanding market.  Ability to organize, prioritize, and thrive in an extremely fast-paced and ambiguous environment that requires flexibility, adaptability and being scrappy.  Excellent written and verbal communication and presentation skills with the ability to influence, negotiate and close business in meetings.  Knowledge of cannabis, trends and industry preferred.  Strong knowledge of Microsoft Office, including Excel, PowerPoint, and Word.   Why You Should Apply: To belong to a community of relentlessly dedicated individuals driven by a passion to unlock the power of cannabis to improve people’s lives Exceptionally meaningful work that helps to improve other's quality of life (look no further than P&B product reviews!) The opportunity to work for a growing company that is positioned to become a globally recognized brand in the cannabis industry Significant opportunity for growth, experience and learning Competitive benefits package, including quarterly company-wide closures to provide effective opportunities for all employees to recharge",Director,Full-time,Sales and Business Development,Consumer Goods
Director of Sales and New Business Development,We Are MULTIPLY,"Manhattan, NY",,Be among the first 25 applicants,"MULTIPLY is a PR and social agency that moves at the speed of culture. Our agency is home to an industry leading beverage practice with growing food and consumer tech practices. We’re seeking an experienced new business and sales professional to manage our agency's new business team to generate leads and win new business primarily in the beverage, food, and tech industries.  Director of Sales and New Business Development primary job responsibilities include, but are not limited to: New business development and sales including developing and executing tactics for sales lead generation and prospecting new business Conduct ongoing outreach to prospective clients, meeting our new business goals and growth objectives Manage the inside sales team and coach to be successful Hire and retain inside sales professionals Identify new business opportunities/RFPs appropriate to our service offerings and project manage the prospecting process Manage Copper CRM and keep the pipeline up to date Generally keep up to date on trends in the food and beverage and consumer tech industry, as well as having a pulse on social media, public relations and marketing data analysis Director Of Sales And New Business Development Qualifications Include 6-10 years proven quota carrying sales and new business experience in an agency environment Excellent management, mentor, and training skills and experience A demonstrated track record of generating new business leads in a related field and transitioning leads into revenue generating clients Outstanding communication, collaboration, writing, and organizational skills Ability to work on multiple projects and successfully manage competing timelines Self-starter who can work well independently and in collaboration with others Highly effective and persuasive sales ability Bachelor’s degree in marketing or a related field Food and beverage and tech sector knowledge and experience PR, Social Media or Advertising agency experience Positive never give up optimistic attitude MULTIPLY provides a number of great benefits for its team members, including: Wellness Hours Unlimited Vacation 11 Company Holidays Large commission(s) Profit sharing Opportunity to advance quickly For more info about us, please visit www.wearemultip.ly  MULTIPLY (www.wearemultip.ly) is a leading public relations and social media agency, representing national consumer brands ranging from bourbon to national food brands and disruptive startups.",Director,Full-time,Sales and Business Development,Public Relations and Communications
Director of Sales - Retail,Louisiana Pepper Exchange,"New Orleans, LA",2 days ago,26 applicants,"About  Louisiana Pepper Exchange is a vertically integrated supplier of Pepper Mash and Pepper Puree servicing the Food Service, Industrial, and Retail segments. In addition to the suite of products, LPE also offers transportation/ logistics and co-packing services.  Summary  The Director of Sales is responsible for new business development and account management for Louisiana Pepper Exchange within the Retail/ CPG channel. The Director will work closely with the Chief Sales Officer and Chief Marketing Officer to grow into new retailers and increase velocity in existing locations.  RESPONSIBILITIES Educating retailers on LPE’s products and value proposition  Develop, negotiate and close contracts directly with retailers  Create and execute retail support and sales initiatives Manage existing retail relationships Secure new distribution with geographic expansion Manage existing distributor network Onboard and manage new brokers with geographic expansion Work with LPE’s existing broker network Develop and manage a program for in store sampling Work with LPE’s CMO on Industry and consumer-focused events Tracking and reporting progress through LPE’s CRM  Accurately forecast and manage sales projections for operational planning This Position Should be Seen as National Sales Role, traveling as needed.  Qualifications/ Expectations  Bachelor’s degree preferred or requisite industry experience  Experience and contacts within the Grocery, Club, and Big Box retail channels is highly preferred  Strong communication, interpersonal, teamworking, and customer service skills  Excellent time management skills  Flexible",Director,Full-time,Sales and Business Development,Food & Beverages
National Sales Director,"Gestalt Diagnostics, LLC",United States,2 weeks ago,Be among the first 25 applicants,"Gestalt is looking for an experienced sales director and closer with expert relationship building skills to join our team. The Sales Director is responsible for developing their sales pipeline and winning new business opportunities for Gestalt's Digital Solutions line. The Sales Director will have an opportunity to earn uncapped commission. This position reports to the COO & Chief Strategy Officer and requires a focused, motivated senior sales professional who has a proven track record of developing influential relationships with CIO’s and other C-Suite stakeholders of commercial, reference, and hospital outreach laboratories and healthcare organizations.  An understanding of the laboratory industry, it's unique workflow needs and digital pathology and/or AI solutions is required.",,Full-time,,
Regional Sales Director,"WithMe, Inc.",United States,2 weeks ago,Be among the first 25 applicants,,,Full-time,,
Vice President of Sales,SMJ Global Partners,Atlanta Metropolitan Area,5 days ago,48 applicants,"National printing and packaging company looking to expand its leadership team.  Must have experience in leading teams and managing account managers.  Ability to find customers pain points, set up KPI and set up internal process and procedures.  Company has a very positive culture, strong growth and is profitable.  $100-$120,000 base plus bonus and more  Oversee a team of 18 account reps currently and looking to grow this team.  Company has 3 manufacturing locations and 75 million in sales.  Top 40 printer in USA",Director,Part-time,"Business Development, Administrative, and Customer Service","Printing, Packaging and Containers, and Paper & Forest Products"
Director of Sales,NRG Esports,Los Angeles Metropolitan Area,1 week ago,30 applicants,"NRG (also commonly known as NRG Esports) has continued its rise in gaming as one of the most respected esports and gaming entertainment companies in North America.  Due to our tremendous growth, we're for a Director of Sales to join the Sales team and help drive our business forward. This role will develop relationships with both media agencies and direct brands through sponsorship, encompassing content, experiential/events, talent, IP and more. We’re looking for someone who wants to join a next-gen gaming lifestyle brand that connects with millions of gamers around the world.  The ideal candidate will have exceptional communication skills, a sense of urgency and is able to work cross-functionally with multiple departments and partners. This role will be imperative to supporting our growing business and have high visibility with management.  Responsibilities  Hit or exceed sales targets Sell integrated solutions across multiple platforms including YouTube, Twitch, TikTok, Instagram, Twitter, and Snapchat Provide campaigns that excite and resonate with our clients Create clear sales materials Client and agency education Build agency and client relationships Be a great representative of NRG and our various brands/communities Selling cross platform advertising solutions across digital display and video content  Qualifications 5+ years digital sales experience A passion and/or interest in the gaming/lifestyle space Track record at a gaming/lifestyle publisher or social media platform in digital sales to Media Agencies and Brands Network of agency and advertiser relationships Experience selling branded content Strong negotiation, influencing skills and an ability to persuade at all levels of an agency or client An entrepreneurial spirit and a great attitude",,Full-time,,
Regional Director Of Sales And Marketing,ISTC Corp.,"Florida, United States",3 weeks ago,Be among the first 25 applicants,"SALES DIRECTOR SOLA REGION Tareas principales: Planificar y organizar programas especiales de venta, basados en el estado de las ventas y la evaluación del mercado. Establecer y dirigir los procedimientos operativos y administrativos relativos a las actividades de ventas y comercialización. Dirigir y gestionar las actividades del personal de ventas. Establecer y gestionar presupuestos, controlar los gastos y asegurar la utilización eficiente de los recursos. Controlar la selección, formación y rendimiento del personal. Representar a la empresa en convenciones de ventas, webinars, presentación de portafolio, ferias de la industria y otros foros. Marcar los objetivos a cumplir por todo el equipo comercial de la región Resolver problemas comerciales y de marketing. Seguimiento continuo al personal de ventas de la región. Continua comunicación con proveedores y aliados estratégicos. Cumplimiento de Objetivos, metas y estrategia. Trabajar en conjunto con el departamento administrativo y financiero en la estructuración y validación de proyectos, suministros y stock. Estar actualizado en las nuevas tecnologías del mercado. Evaluación de nuevas tecnologías. Perfil profesional y requisitos Ingeniero Electrónico, Sistemas, Mecatrónico Deseable Post grado en Gerencia de proyectos o MBA o Dirección Comercial o Marketing y ventas o afines 8 años de experiencia comprobada en el sector de seguridad electrónica y/o IT Manejo de equipos comerciales e ingeniería. Bilingüe. (Ingles) Capacidad de liderazgo. Capacidad para trabajar en equipo. Iniciativa. Buena comunicación. Habilidades organizativas y de planificación.",,Full-time,,
"Director of Sales, Brands",Miles,"Redwood City, CA",4 weeks ago,Be among the first 25 applicants,"Miles helps foster greener travel and rewards you for it. We've built a great product that's simple, engaging, and tailored to each user. Join now to have the biggest impact while we're small and growing fast.  Miles is one of the best platforms for brands and retailers of all sizes, across all categories to engage directly with their target audience. Miles offers both unique performance and branding products to partners with guaranteed results to improve ROI. Having partnered with more than 300 brands, driving millions in transactions, we are now looking to expand our Sales team to help scale our relationships with brands partners manifold.  This is a quota carrying role with an exceptional above industry average commission structure. As a Director of Sales, you have developed sales opportunities to closure, and developed relationships with prospects and stakeholders in the process. The position will have a broad geographic responsibility.  The ideal candidate would be someone who has worked in a role selling directly to or building partnerships with consumer companies in retail, e-commerce, QSR, entertainment, travel, and hospitality. Experience in working with marketing agencies is a big plus.  Responsibilities Build and close a pipeline of opportunities with small to large size brands and retailers. Develop and manage strong relationships with key decision makers. Provide outstanding customer service to existing customers, prospects and channel partners. Perform sales presentations and demonstrations to customers and prospects, often on the web but occasionally in person. Meet or exceed your targets of new wins as well as upsell/cross sell. Identify and represent the company at various events. Present important business development updates to co-founders, investors, and/or other internal teams when necessary. Analyze performance and adjust strategy and activities when necessary to meet sales goals.  Requirements Bachelor's Degree from an accredited four-year college/university A minimum of 5 years of relevant experience selling to brands and/or agencies. A history of success in developing, driving and closing business and achieving quota. Excellent communication skills with an engaging, customer-first personality. Proven track record of closing deals independently and successfully achieving and surpassing quota goals Ability to work independently with little supervision. Teamwork oriented, and a willingness to work to the benefit of others. Ability to map out strong business plans for others to easily interpret and follow. CRM Experience. Demonstrate an ability to work in a fast-paced environment and deliver on commitments  Benefits Competitive salary based on experience 401K program with company matching to help you invest in your future Employee healthcare benefits includes medical, dental, vision insurance Paid time off + sick days Employee Referral bonus Daily office meals and fully stocked kitchen Monthly team-building activities and happy hours Monthly gift cards Stock in an early-stage fast-growing startup company  Our Commitment to Inclusivity and Diversity  Miles is committed to creating an inclusive and diverse environment where people of every background can thrive and feel welcome. We consider applicants without regard to race, color, creed, religion, national origin, genetic information, gender identity or expression, sexual orientation, pregnancy, age, or marital, veteran, or physical or mental disability status.",Director,Full-time,Sales,Internet
Regional Sales Director (Remote),Renalogic,"Chicago, IL",,Be among the first 25 applicants,"The average person is in the workforce for forty-two years, with roughly 45,990 hours of your life spent actively engaged in work. To help you put that in perspective: our first moon landing took 61 hours and 56 minutes. While we’re not gearing up for a moon landing, we are looking for people who make their hours count, because the work we do matters.  At Renalogic, we are dedicated to giving our members the services and support the need to better manage chronic kidney disease and avoid dialysis. And we are hiring people who are humble, hungry, and smart (fair warning: this isn’t the place for you if you can’t laugh at yourself). We embrace organizational health and as a result, we have happy team members. Want some proof? Check us out on Glassdoor and Gallup’s 2021 Exceptional Workplaces!  What We Offer Roughly 90% of medical, dental, and vision paid for Unlimited paid time off 13 paid holidays 401k plan with up to 4% match Equipment and tools to set you up for success Coaches committed to transparency How You’ll Contribute  You will be responsible for winning new business by: Identifying, qualifying, and closing prospects to meet your sales goals. Architecting solutions for clients and ensuring the proper delivery of services to meet client expectations. In conjunction with the Chief Commercial Officer, reviewing your individual sales plans; recommending adjustments as needed. Supporting sales quota attainment by proactively prospecting, cold calling, facilitating webinars, and reaching out to centers of influence to produce new revenue generating relationships. Utilizing marketing materials and professional networks to increase Renalogic's visibility and strengthen our brand equity; proactively track, measure, refine approach to support a high return on time invested. Representing Renalogic in industry presentations, board positions, trade shows, and conventions. Experience You’ll Need Must have at least five years of relevant B2B experience, which includes selling a complex product, preferably within the health insurance, healthcare, or technology industries; bonus points if you have experience with TPAs! Must have a B.S. or B.A. in a related field or equivalent experience. Experience with Zoho or similar CRM systems is highly preferred. Familiarity with Microsoft products such as Outlook, Word, Excel, and Teams. Skills & Tools You’ll Need Proficiency in the English language Customer (external and internal) focus Technological savviness A ‘yes, if’ attitude Organizational aptitude Reliable power and internet A dedicated workspace with minimal distractions and interruptions We are proud to be an Equal Opportunity Employer!  All individuals will be required, once hired, to successfully pass a background, reference, and education verification process and must demonstrate that they are legally authorized to work in the United States.",Director,Full-time,Sales and Business Development,"Insurance, Health, Wellness and Fitness, and Hospital & Health Care"
Sales Director,Feat Clothing,United States,2 days ago,101 applicants,"The ideal candidate will be responsible for building strategic sales channels & overseeing the Sales teams' operations and strategies. By researching market trends and conducting competitor analysis, you will develop and implement sales strategies to grow the specialty wholesale, national wholesale & custom wholesale business.  Responsibilities Develop and implement sales strategies Prepare operational and financial sales department reports Oversee the management, learning, and career development of the sales team Directly coordinate cross-selling and joint marketing initiatives to maximize exposure and profitability  Qualifications Bachelor's degree or equivalent experience 3+ years' of sales leadership experience 5+ years' of experience in sales Strong leadership skills Must Have Experience in the Fashion, Apparel or Accessories Business",,Full-time,,
Director Sales Excellence,Honeywell,"Atlanta, GA",1 week ago,Be among the first 25 applicants,"Deliver business value through Right and Fast partnership  The future is what you make it.  When you join Honeywell, you become a member of our global team of thinkers, innovators, dreamers and doers who  make the things that make the future.  That means changing the way we fly, fueling jets in an eco-friendly way, keeping buildings smart and safe and even  making it possible to breathe on Mars.  Working at Honeywell isn’t just about developing cool things. That’s why all of our employees enjoy access to dynamic career opportunities across different fields and industries.  Are you ready to help us make the future?  The Director Sales Excellence Leader is responsible for driving the continuous improvement of the Building Management Systems (BMS) team selling capabilities with focus on optimizing processes, tools, training, compensation and talent management that collectively drive sustainable organic growth.  Working cross-functionally with the business unit leaders, the Director Sales Excellence Leader will leverage their expertise to ensure the strategic growth initiatives are translated into actionable sales plans and quotas backed with best in class sales operations. This commercial leader has a passion for leveraging analytics and technology to drive actionable insights to increase seller productivity and measurably improve on sellers’ performance.  Ensures sales teams are armed with value propositions and tools to sell value. This includes partnering with other members of the Sales Excellence leadership team to develop comprehensive and automated sales performance management, training, onboarding, and incentive programs to increase lead conversations, successfully launch new products, penetrate new markets and increase growth in core markets.  Key Responsibilities Develop and implement a rigorous sales operating cadence and playbook on all the critical sales processes, including strategy deployment, performance management, recruitment, onboarding, training, coaching and technology enablers. Routine assessment of the salesforce’s capabilities, coverage, pipeline and maturity gap analysis. Leverage and provide inputs to evolve the analytical dashboards and business insights that inform leadership at multiple levels on how to drive sales performance, gain new accounts and expand existing customer pocket share. Ensure the sales incentive plan (SIP) and quota setting program are executed in the BMS business. Talent development and performance management review for the BMS global sales force. Pipeline and lead-to-revenue management to drive faster sales velocity and higher win rates. Leverage a progressive roadmap of sales enablement technologies including CRM (NEX) to deliver actionable customer insights and seller productivity benefits. Routinely inspect, validate and coach on the impact and effectiveness of the sales leadership to manage their teams, achieve their plans and develop future leadership talent. YOU MUST HAVE Bachelor’s degree 5+ years of experience in Sales/Commercial, Sales Operations and/or Marketing Leadership roles with increasing responsibility within a B2B environment. WE VALUE Master’s degree Experience leading global projects in a matrixed environment. Sales Leadership, Sales Operations and/or Marketing Leadership experience Knowledge of Lean Processes or Six Sigma Track record of success with cross functional teams, driving change and implementing new processes that significantly improve sales effectiveness. Effective written & oral communication skills. Experience in working in a matrix environment, as well as managing multiple priorities. Success in managing multiple, complex projects and changing priorities, making sound decisions and working effectively in matrix environment. Additional Information JOB ID: HRD139369 Category: Sales Support Location: 715 Peachtree Street, N.E.,Atlanta,Georgia,30308,United States Exempt Due to US export control laws, must be a US citizen, permanent resident or have protected status. Global (ALL)  Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status.",Director,Full-time,Sales and Business Development,"Information Technology and Services, Computer Software, and Financial Services"
Sales Director,The St. James,"Springfield, VA",2 days ago,Be among the first 25 applicants,"The St. James is seeking a Sales Director at the Springfield, VA location.  The St. James is the premier sports, wellness and active entertainment destination brand in the country, with a mission to maximize human potential by designing, developing and operating sports, wellness and entertainment destinations that engage, inspire and empower people to pursue their passions and be their best at play, at work and in life. Our flagship development in Springfield, Virginia features a premium health club, celebrity chef-inspired restaurant, premium medi-spa, 20,000 sq. ft. active entertainment center, as well as an indoor field house with FIFA-sized field, two NHL-regulation sized ice rinks, 52-meter Olympic competition pool and much, much more. The St. James allows the whole family to pursue their passions in multiple sports.   Responsibilities  • Building, leading, and developing a team of skilled, successful Sales Ambassadors (membership staff) in order to consistently exceed monthly goals. • Overseeing and participating in appointments with members and membership related events to ensure the highest level of success. • Developing business relationships through prospecting in your personal network, community surrounding areas, businesses and organizations and through leads. • Setting appointments to present membership offerings with a strong emphasis on relationship building and helping the customer achieve their fitness goals. • Managing and maintaining all prospect information in database to 100% accuracy • Providing customer satisfaction and retention support as needed to maintain existing client relationships. • Providing management with accurate forecast, funnel and all additional required activity/sales metrics. • Attending weekly meetings, trainings and coaching sessions with team and senior management.  Qualifications • High School diploma minimum; Associate or Bachelor degree in fitness, business, customer service, or related field preferred. • 5+ years previous sales and account management experience as a Director; previous experience as in the fitness industry preferred. • Must have a passion for sports, fitness and working with people. • Must be able to work weekends and evenings. • Must be a self-starter with a strong work ethic.  Salary + plus commission.",,Full-time,,
Regional Sales Director | South,"Roland Foods, LLC","Dallas, TX",1 month ago,Be among the first 25 applicants,"About Roland Foods  Roland Foods, LLC, based in New York City, is an importer and distributor of high-quality specialty food products from more than 60 countries. Founded in Paris in 1934 and established in the U.S. in 1939, the Company provides customers with exceptional specialty foods, primarily offered under the Roland brand. The company has a national presence in the foodservice, retail, and industrial channels as well as international sales in the Caribbean, Central and South America, Asia, Africa, and the Middle East. Roland Foods’ dedication to providing quality and consistency has made it a leader among food importers and suppliers. The Roland brand is synonymous with quality and authenticity for the consumer and chef alike.  Role Description  Roland Foods is excited and committed to growing our Foodservice sales team, and we are seeking an experienced and motived sales professional to lead our South region. The Regional Sales Director (RSD) is a quota carrying sales and leadership position. This is an individual quota-carrying revenue accountability role with mentorship responsibilities for the South team. The ideal candidate demonstrates significant foodservice sales experience, a results-driven mindset, and a desire to win. Expectations include leveraging the right talent, driving accountability, and maximizing regional growth while executing corporate sales strategies and initiatives.  The Roland Foods sales team is dedicated to working across multiple business segments; distributors, local, regional and nationally positioned end users, and industrial customers to maintain current business while driving growth through collaboration focused on solutions, ideas and products. You will work with a dynamic team dedicated to providing the highest quality of products while developing meaningful and strategic partnerships with our valued customers.  Primary Responsibilities  Lead the Roland Foods South Region (sales team/customers/revenue) by overseeing the creation and execution of customer plans with high integrity Oversee the selling process and sales team to deliver net sales expectations Focus on Tier 1 customer accounts through interactions with customer leadership teams, buyers, category managers, and other decision makers to drive growth Assist the regional team in developing individual sales plans to achieve overall regional growth targets Coordinate with local and regional distributors to effectively service operators while maintaining exceptional service levels Management of existing and new programs for customers (e.g. pricing, rebates, and sampling) Collaborate and partner with internal teams to help develop sales strategies and solutions (e.g. Strategy, Revenue Management, Strategic Sourcing, and Supply Chain) Participate in demand planning to monitor forecast versus plans Identify when plan adjustments are needed based on monthly and quarterly sales volumes Provide ad-hoc reports and presentations for sales leadership Review monthly and quarterly sales volumes versus plan for each market Build deep and strategic relationships with customers Cultivate and manage profitable relationships with customers Engage sales leadership as necessary (i.e., bring in VP Sales, VP Strategy, CEO, Marketing, Culinary Teams, etc) Develop a clear understanding of the customer’s organizational/ decision-making structure to maneuver effectively within organization Deliver customer business reviews and category performance presentations Participate in long-term planning and execution with customer leadership Build cross functional support by collaborating with front-line and senior levels in the organization Communicate with Executive Leadership, Strategy, Revenue Management, Strategic Sourcing, Supply Chain, and People and Culture to lead aligned execution of how Roland Foods goes to market Represent the South regional sales team by truly understanding the day-to-day details and customer interactions to help develop and influence strategic decisions that affect the company Strategically manage the sales team to maximize results Leverage team resources/talent to maximize effective business plan delivery across National Accounts, National/Regional distributors, and street business customers Actively look for business development opportunities and coordinate approach accordingly (e.g., private label, cross-business/channel) – should have a hunting mindset Provide insights from the sales field back to the Strategy and Supply Chain teams Build and maintain strong culture within the team to boost morale across the organization Set and communicate clear objectives for the team and individual team members Manage team budgets for salaries, travel, and entertainment Team development and leadership Identify, recruit, and retain a balanced and diverse team based on member/candidate strengths and role fit supported by relevant knowledge, skills, and experience Provide the foundation for team effectiveness by creating and maintaining team processes Apply training and coaching effectively for individual and team development Complete performance evaluations for direct reports Key performance metrics Delivery of the business plans across customers to meet or exceed regional net sales targets Individual quota attainment for new opportunity wins Management capability (organizational health, attrition %) – people development Quantifiable achievement of personal and team goals Minimum Requirements Bachelor’s Degree and/or Culinary Arts Degree required. Proven leadership capabilities required. 10+ years of sales experience required. 5+ years of experience in the food industry; particularly selling into foodservice Strong administrative and organizational skills with experience using a CRM program preferably Salesforce required. General understanding of a P&L and forecasting abilities required. Strong communication and presentation skills in front of groups of all sizes required. Organized, detail-oriented with strong technical writing skills required. Ability to create executive level presentations required. Ability to travel up to 60% required. Previous exposure/integration in the Industrial/Manufacturing segment a bonus. Founded by immigrants, Roland Foods knows that diversity is the spice of life. We believe in the power of food to open minds, spark adventure, and bring diverse people together. All are welcome at our table! We know the transformative value of food in individual lives and communities. Because of this, we insist on obtaining the highest-quality ingredients and talent!  Roland Foods is proud to be an equal opportunity employer. We do not discriminate in hiring or any employment decision based on race, color, religion, national origin, age, sex (including pregnancy, childbirth, or related medical conditions), marital status, ancestry, physical or mental disability, genetic information, veteran status, gender identity or expression, sexual orientation, or other applicable legally protected characteristic. Roland Foods considers qualified applicants with criminal histories, consistent with applicable federal, state and local law. Roland Foods is also committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at peopleandculture@rolandfoods.com.",Director,Full-time,Sales and Business Development,"Food & Beverages, Food Production, and Consumer Goods"
