jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Account Manager Internship,Gartner,"Singapore, Singapore",2021-09-25,< 25 applicants,spend time training environment learning execute top priorities gartner sales organization work gartner sales team understand best practices engagement retention growth hone skills participating sales retention activities alongside aligned sales team gain sales experience shadowing sales associates practicing different components gartner sales process need enrollment bachelor degree program expected graduation date within year successfully completing internship program exceptional communication skills financial motivation driven working environment competitive nature curiosity demonstrated extracurricular involvement clubs community leadership work experience supplement strong student achievement get competitive salary generous paid time policy charity match program employee assistance program eap tuition reimbursement employee stock purchase plan espp collaborative culture embraces diversity professional development unlimited growth opportunities gartner delivers actionable objective insight executives teams expert guidance tools enable faster smarter decisions stronger performance organization critical priorities grown exponentially since founding 1979 proud nearly associates globally support clients 100 countries makes gartner great place work teams composed individuals different geographies cultures religions ethnicities races genders sexual orientations abilities generations believe variety experiences makes us individuals communities organization recognized worldwide great place work year year recognized fortune one world admired companies named best place work lgbtq equality human rights campaign corporate equality index best place work disability inclusion disability equality index looking place turn big ideas reality join lifeatgartner offer people valuable asset invest day join team access vast array benefits help live life well resources designed support physical financial emotional encourage continued personal professional growth ongoing learning development opportunities employee resource groups charity match volunteer programs keep connected internal gartner community causes matter policy gartner provide equal employment opportunities applicants employees without regard race color creed religion sex sexual orientation gender identity marital status citizenship status age national origin ancestry disability veteran status legally protected status affirmatively seek advance principles equal employment opportunity gartner committed equal opportunity employer offers opportunities job seekers including job seekers disabilities qualified individual disability disabled veteran may request reasonable accommodation unable limited ability use access company career webpage result disability may request reasonable accommodations calling human resources sending email applicantaccommodations job requisition submitting information application confirm read agree country regional recruitment notice linked applicable place residence gartner applicant privacy link https efficient navigation application please use back button within application back arrow within browser,Internship,Full-time,"Sales, Business Development, and Information Technology","Information Technology and Services, Information Services, and Research"
Brand Assistant Intern (6 months),Wella Company,"Singapore, Singapore",2021-09-25,37 applicants,role looking brand assistant intern committed 6 months internship program individual equipped marketing skills provide knowledge various marketing strategies work environment key responsibilities work across multiple brands southeast asia korea region spanning b2b b2c channels drive brand awareness growth data analysis reporting support brand team tracking analyzing monthly reporting including competitor market research trend updates sales reports brand product marketing building launch promotional plans b2b b2c brands across various channels regional scope work multiple countries execution tracking kpis engage performance ecommerce marketing social media strategize plan social media calendar including social media management community management reporting channel management assist brand marketing visual merchandising across various marketplaces professional salons premium retail drugstores marketing collateral assist creation regional brand assets b2b b2c brands including digital retail salon assets brand video shoots photo shoots pr assist planning creation seeding pr kits influencers general administration assist management collaborate internal teams external agencies execute projects timely fashion handle marketing tasks required qualifications strong desire learn along professional drive excellent verbal written communication skills excellent knowledge ms office social media facebook instagram ecommerce performance marketing experience plus must excellent organizational skills attention detail ability prioritize environment passion fmcg marketing industry ability work independently part larger team proactive problem prevention issue resolution ability diploma degree marketing related disciplin,Internship,Internship,"Marketing, General Business, and Strategy/Planning",Cosmetics and Retail
Sales And Marketing Intern,Nonic Toothbrush,"Singapore, Singapore",2021-10-05,< 25 applicants,nonic fmcg brand based india launched range bamboo toothbrush garbage bags singapore company launching plastic alternative products well soon aim help consumers make shift towards lifestyle make products good environment customers currently selling lazada shoppe working internship get opportunity work towards sustainability gain industry experience intern responsibilities include work strategies formulate strategies retail online sales run digital marketing campaigns lazada shopee implement sales development strategies handle social media accounts work home internship 1 month,Internship,Internship,,
Regional Sales Program Analysis Intern,Ninja Van,"Singapore, Singapore",2021-10-07,< 25 applicants,ninja van logistics company mission provide delivery services businesses sizes across southeast asia launched 2014 started operations singapore become region largest fastest growing logistics company partnering merchants delivering parcels every minute across six countries core technology company disrupting massive industry software operational concepts powered optimisation dynamic routing tracking approach provide delivery services delight shippers end customers getting started much room improvement many ideas shape industry intern support selected initiatives involving key areas field sales channel priorities research analysis creative input reporting coordination required per initiative responsibilities develop automate dashboards analysis reports support business functions collaborate team make decisions maintain integrity data single source truth assess kpis perform root cause analyses take charge accuracy calculations kpis support sales program initiative requirements minimum commitment period 3 months starting soon possible 2021 onwards undergraduate pursuing data related degree excellent analytical skills stakeholder management experience products excel data visualization tools plus prior internship experience marketing campaign digital marketing plus submit job application applying job acknowledge read understood agreed privacy policy notice notice consent collection use disclosure personal data ninja logistics pte ltd company purposes set notice event job application personal data received third party pursuant purposes set notice warrant third party duly authorised disclose personal data us purposes set notice,Internship,Internship,Sales and Business Development,"Information Technology and Services, Computer Software, and Financial Services"
Business Development Intern,Lendor,"Singapore, Singapore",2021-10-02,< 25 applicants,lendor lendor marketplace platform extensive library things users rent partner businesses share trusted peers short term use enabling item owners share library things others lendor encourages collaborative consumption less wastage allows purchases go extra mile startup sustainable urban solution vertical looking passionate individuals part exciting period penetrating market fancy working exciting promising tech marketplace startup based singapore power effect change consumer patterns located highly energetic area immerse latest tech media startups specific duties include business development support founder business development strategy identify qualify leads opportunities sales team engage maintain existing client accounts using crm software ensuring high level service quality prepare sales presentation materials documentation assist duties required community management research various communities needs engaging online audience customers research explore different sales channel businesses different rental verticals match potential customers rental providers administrative tasks assist administrative tasks business team required requirements currently pursuing undergraduate studies business administration economics related field must write speak english fluently must able research analyze audience preferences stay current trends strong interpersonal skills good analytical skills motivated discouraged failure mistakes comfortable working independently prior experience required time period interns considered 6 months please state soonest availability comment section start date end date,Internship,Internship,,
Graduate Trainee,ECU Worldwide,"Singapore, Singapore",2021-10-07,< 25 applicants,program intensive 1 year program comprising local job rotations business projects job rotations across various departments including operations sales marketing product pricing finance human resources program program one benefit following dynamic challenging work environment regional functional managers mentors enhanced comprehensive understanding business functions talent grooming successful completion gtp ensure conversion full time job opportunity ecu worldwide job requirements minimum bachelor degree discipline good team player good english spoken written regional language proficiency advantage proficiency japanese language must role includes regularly efficiently liaising japan offices strong negotiation communication presentation skills initiative driven persuasive proact,Internship,Full-time,"Research, Analyst, and Information Technology","Logistics and Supply Chain, Wholesale, and Transportation/Trucking/Railroad"
Sales And Marketing Intern,SELLinALL,"Singapore, Singapore",2021-10-05,< 25 applicants,responsibilities collecting leads marketplace building database contacts working closely manager assigned staff member completing allocated tasks conducting desktop research gathering information updating documents sales records keeping log everything learned sales intern requirements high school diploma similar degree marketing business similar may required possess laptop work know basics ms office using google suite ability work alone part team proficiency foreign language would advantageous superb interpersonal skills internship period 3 6 month,Internship,Internship,,
Sales And Marketing Intern,Helpling Singapore,"Singapore, Singapore",2021-10-02,< 25 applicants,immediate vacancy company profile helpling 1 online marketplace home services outside us amongst key investors rocket internet mangrove capital lakestar unilever accel partners currently operates 10 strategic markets australia germany italy france ireland uk uae netherlands switzerland singapore job description sales marketing intern tackle challenges scaling business strategically planning expansion gain inside perspective internet ventures given opportunity build deep functional expertise placed team motivated talented driving business forward venture development internship unique opportunity learn experience join team helpling two days following tasks part new role work scaling helpling business singapore exposing key aspects business mainly sales partnerships establish maintain framework scale existing partnership programs collaborate internal stakeholders identify strategic partners key suppliers build monitor partners development plans strategic partners key suppliers target engagements initiatives remuneration 800 per month,Internship,Internship,,
Sales and Customer Care Intern,Grain,"Singapore, Singapore",2021-09-09,< 25 applicants,looking someone motivated support sales customer care team scale believe delighting customers high standards resourceful want hear get fully immersive experience like working sales customer care work closely sales customer care team help create world class customer experience external internal stakeholders build maintain documented system procedures provide customer support key corporate residential customers constantly think improve internal sales operations processes ensure accounts receivables paid promptly support sales team administrative prowess support develop customer care strategy kpis reply resolve customer conversations work effectively teams communicate insights customer interaction feedback product service improvement meet customer satisfaction score average response time targets follow assist improving communications guidelines policies always go extra mile delight customers looking someone preferably existing student local school strong management communication skills detailed oriented desire go extra mile delight customers intellectual curiosity ability start get things done ability handle ambiguity work fast growing time lean mean team make real world impact lot ownership drive results progression smart people sweat details push highest standards,Internship,Internship,Sales,"Restaurants, Food & Beverages, and Hospitality"
"Industrial Placement 2022, Global Markets, Singapore",UBS,"Singapore, Singapore",2021-08-09,< 25 applicants,job reference 235814br city singapore singapore role want help clients buy sell equities foreign currencies interest rates credit help clients buy sell phone using online systems client team promoting products trading opportunities clients based understanding needs investment styles sales trader link clients traders giving clients useful information happening markets executing trades best prices trader seek best prices execute clients sales orders make markets listed equities equity derivatives securities team working global markets looking professional investors like asset managers fund managers give advice everything needed buy sell securities start finish able draw strength platforms products services people worldwide give clients whatever need diversity helps us grow together committed fostering advancing diversity equity inclusion strengthens business brings value clients expertise need graduating dec 2023 jun 2024 deferring studies join program less two years work experience also need legal rights work location applied matter studying really like see evidence analyze problem take view come decision plan organize communicate well make things happen stick task work team come ideas perhaps organized fundraising event taken part team sports persevered passed exam subject found challenging think things achieved match skills us expert advice wealth management investment banking asset management retail banking switzerland support functions private institutional clients well corporations around world employees major financial centers 50 countries want one us join us truly global collaborative friendly group people diverse inclusive respectful workplace important us support career development internal mobility balance sounds interesting apply disclaimer policy statements ubs equal opportunity employer respect seek empower individual support diverse cultures perspectives skills experiences within workforce,Internship,Full-time,Other,"Banking, Financial Services, and Investment Banking"
Sales Trainee,,"Singapore, Singapore",2021-09-18,< 25 applicants,main responsibilities perform sales activities related buying selling mobile phones perform testing customer phones checklist provided manage fulfill customers expectations related repair requests time taken pricing qc interact customer answer inquiries fulfill customers needs based appointment requests daily administrative tasks stock take inventory prepare stock list via whatsapp prepare items stock transfer outlets following customer orders tally accept incoming stocks company warehouse arrangement inventory storefront neat tidy mann,Internship,Full-time,Sales and Business Development,
Offline Intern,foodpanda,"Singapore, Singapore",2021-10-08,< 25 applicants,foodpanda leading food delivery company singapore bringing thousands restaurants shops home office fast highly competitive environment bringing smartest people continue grow hands deck approach looking highly driven passionate knowledgeable intern join team singapore looking fast paced environment help grow newest business unit may place reporting head subscription offline business really exciting challenging role responsibilities drive develop sales processes new business verticals support onboarding incubation process new partners oversee launch verticals driving growth increasing market share work closely existing sales account management teams bring vendors onboard manage relationships key partners better understand needs motivations challenges aspirations translates relevant marketing strategies execution plans within vertical innovate new ideas grow offline vertical collaborate product team create suitable products enhance vertical growth requirements business strategy background strong understanding knowledge restaurant industry singapore proven commercial background including aptitude negotiation ability build maintain strong internal external relationships great interpersonal skill highly autonomous please apply directly https,Internship,Internship,Other,Internet
MANAGEMENT TRAINEE - SALES DEVELOPMENT,,"Singapore, Singapore",2021-09-18,< 25 applicants,responsibilities source new opportunities sales team targeted outbound cold inbound leads follow high volume new leads rapid manner conduct research identify potential prospects identify key buying influencers within prospects determine budget timeline understand customer needs requirements transition qualified opportunities appropriate sales specialist development closure manage database leads crm salesforce efficiently processing opportunities tracking reporting maintaining established sales pipeline mission apply pipeline generation skills identify acquire new opportunities small emerging large enterprises help grow develop presence become evangelist champion innovative power solutions work ideas use deep business insight market knowledge play critical role bringing prospects full sales cycle aligned team sales specialists depend deliver core responsibilities requirements recent graduates batches past internship experience lead generation prospecting roles knowledge added advantage strong written verbal communication skills fluent mandarin chinese english must energetic focused competitive driven personal success demonstrated ability work independently team player ability gain access via phone ability work sales team environment ability build strong relationships,Internship,Full-time,Sales and Business Development,
Trainee,,"Singapore, Singapore",2021-10-05,< 25 applicants,beautician nail specialist training provideed possess positive attitude service friendly personality good international skills passion beauty wellness industry learn provide facial treatments body slimming hair removal services manicure pedicure location hougang paya lebar whatsapp 96968618,Internship,Full-time,Other,"Cosmetics, Retail, and Health, Wellness and Fitness"
Business Development Intern,"Have Halal, Will Travel","Singapore, Singapore",2021-09-09,< 25 applicants,halal travel hhwt hhwt leading lifestyle travel platform muslims asia reach almost 10 million monthly ultimate vision foster peace races travel believe greatest tool break stereotypes biases people strive enable muslims see world enjoy immersive experiences travelling increases number positive interactions people different backgrounds us forbes 30 30 award work stb work microsoft key responsibilities embraces talent diverse backgrounds hire regardless race gender language religion prepared roll sleeves work dynamic exciting environment position based singapore working closely team key responsibilities personal annual sales targets within assigned territories sectors contribute growth product relaying key customer feedback suggestions internal teams effectively communicate value proposition proposals presentations ideate assist pitching new accounts primary liaison company clients ongoing projects ensuring briefs met quality timeliness acquire new business direct sales techniques cold calling perform social media ad buy branded campaigns requirements bonus attribute experience sales related functions highly organised strong analytical ability adaptable changes outstanding presentation skills including effectiveness small large group settings proficiency crm systems zoho salesforce etc independent worker ability work tight deadlines excellent communications skills able communicate well hhwt team clients positive likeable pleasant personality proficient microsoft excel microsoft powerpoint benefits mentored company ceo deep experience media publishing travel dow jones bbc lonely planet propertyguru work alongside forbes 30 30 winners working clients different industries media lifestyle travel commission upon closing accounts great working environment monthly team outings experiences shortlisted candidates invited interview best,Internship,Internship,Business Development,Marketing and Advertising
Subscription & Offline Intern,foodpanda,"Singapore, Singapore",2021-10-07,< 25 applicants,foodpanda leading food delivery company singapore bringing thousands restaurants shops home office fast highly competitive environment bringing smartest people continue grow hands deck approach looking highly driven passionate knowledgeable intern join team singapore looking fast paced environment help grow newest business unit may place reporting head subscription offline business really exciting challenging role responsibilities drive develop sales processes new business verticals support onboarding incubation process new partners oversee launch verticals driving growth increasing market share work closely existing sales account management teams bring vendors onboard manage relationships key partners better understand needs motivations challenges aspirations translates relevant marketing strategies execution plans within vertical innovate new ideas grow offline vertical collaborate product team create suitable products enhance vertical growth requirements business strategy background strong understanding knowledge restaurant industry singapore proven commercial background including aptitude negotiation ability build maintain strong internal external relationships great interpersonal skill highly autonom,Internship,Internship,Education and Training,"Marketing and Advertising, Internet, and Financial Services"
Sales and Marketing Management Trainee,,"Singapore, Singapore",2021-10-02,< 25 applicants,job description sales management trainee responsible expanding clients brand awareness market share worked variety companies local market opportunities network travel us broaden horizons improve competencies responsibilities include increase client brand awareness telecommunications develop sales marketing strategies different campaigns increase clients base revenue awareness local market trends intelligence leverage unique talents creativity competitive instincts analytical organizational skills social savvy market intelligence continuously improve opportunities opportunities travel networking product training improve product understanding development proper business management might wondering golden question tell looking eligible apply please apply passionate giving back society collaborating others believe success matter time failure enjoy fun despite obstacles personality lot ambition lot energy interested candidates dm contact,Internship,Full-time,,
Business Development Intern,foodpanda,"Singapore, Singapore",2021-10-06,33 applicants,love food convenience put together might love foodpanda foodpanda leading food delivery company singapore bringing thousands best loved restaurants online home office fast bringing smartest folks continue grow hands deck environment hire thrive startup culture looking ambitious energetic business development intern team singapore looking place gain exposure direct impact may place ideal candidate track record significant individual contributor comfortable working independently whilst working closely management team responsibilities introduce company products services potential customers negotiate sales phone address customers questions concerns accurately maintain consistency quality calls service standards commit departmental individual sales targets assigned work closely vendor onboarding team ensure smooth onboarding activation accounts signed proactively identify potential clients build collaborative relationships serve primary point contact holistic account relationship spontaneous collaborate internal teams part persistent commitment provide support potential clients requirements personable speak people levels ability work remotely pressure analytical skills interpret sales performance market trend information bilingual fluency mandarin english preferred offer challenging fulfilling steep learning curve vibrant dynamic international workplace periodic fun engaging company events team activities tasty thursdays birthday leave work anniversar ies leave opportunity contributor global compani,Internship,Internship,Business Development and Sales,"Marketing and Advertising, Internet, and Financial Services"
