jobTitle,companyName,location,datePosted,appStatus,description,seniorityLevel,employmentType,jobFunction,industries
Sales Specialist,Henkel,China,2021-09-12,< 25 applicants,henkel step henkel make difference craft career projects take full responsibility early stage unique brands markets around world open countless opportunities follow convictions explore new paths entrepreneurial mindset allows always think box take chance shape digital future together us role supports kam skam steering key customers provides regular reporting ms p l npi launch control distribution promotion overviews listing overviews develops recommendations derived mentioned reports designs presentations insights recommendations sales meetings monitors budget invoicing process supports monthly planning tracking sales forecast promotion planning new channel development formulate strategies action plans deliver sales target analyse market dynamics kpis sales operation new opportunities partner customer teams online store operation related assortment content promotion etc effectively work division finance marketing supply chain stakeholders sales related topics skills degree years working experience fmcg communication good team player written spoken english operation computer software microsoft office working independently,Mid-Senior level,Full-time,Sales and Sales,Chemicals and Consumer Goods
Application Sales Representative,Oracle,China,2021-09-26,< 25 applicants,erp ebs hris peoplesoft crm siebel crm,Mid-Senior level,Full-time,Sales and Business Development,Information Technology and Services and Computer Software
Virtual Sales Account Manager,Cisco,China,2021-09-12,< 25 applicants,global virtual sales organization one cisco sales teams talent engine cisco sales diverse motivated teams consistently deliver profitable growth serve customer series selling motions drive higher value optimal experience cisco solutions dynamic international team brings excitement sales floor every day connect cisco customers solutions transform businesses change world better provide platform success including coaching training learning strongly support career advancement discover innovative flexible working environment leveraging latest cisco technology enable empower perform best abilities teams adapt quickly respond market changes highly encouraged give back local communities enjoy selling changing environment believe performance rewards exceeding annual sales goals though strong collaboration partners internal stakeholders place minimum requirements role years experience similar adjacent industry consultancy company love ability tap technology sales experience service background fluent mandarin english,Mid-Senior level,Full-time,Sales,Computer Networking
Strategic Account Sales Manager,GE Healthcare,China,2021-09-26,< 25 applicants,job description summary role represent act primary customer point contact allocated proactively build network government bodies key opinion leaders well deep understanding healthcare assigned healthcare leading global medical technology digital solutions innovator mission improve lives moments matter unlock ambition turn ideas realities join organization every voice makes difference every difference builds healthier world job description responsibilities achieve targets sales assigned one within budget allocated target get access builds relations develop business strategy maximize business opportunities ge healthcare businesses products services within allocated represents acts primary customer point contact allocated proactively build network government bodies key opinion leaders well deep understanding healthcare assigned coordinate indirect deals multimodality projects aim maximizing share direct deals within cooperation modalities marketing drive one ge healthcare marketing events assigned territory aware segmentation targeting healthcare system apply relevant product benefits client segment analyze market trends competition accounts develop business plan strategy creates new business opportunities ge healthcare products services provides feedback management modalities services marketing product sales specialists account managers service company resources provide necessary technical equipment service clinical content customers coordinate one ge healthcare team strategic accounts order deliver solutions meet exceed customer expectations develop implement plans zone cross functional teams achieve results effective project proposals negotiations contracts grow share wallet assigned accounts ge share customer investments capital operational expenditures develop maintain high level customer satisfaction consistent high quality interactions customer management drive customer accounts build long term strategic alliance portfolio accounts continue add value promote service offerings identify escalate commercial service needs monitor escalate service issues drive customer ge policies procedures operating mechanism proactively participates company initiatives depending organizational needs directed management ensure knowledge compliance integrity company policies geographic scope zone could territory within zone minimum 5 years relevant healthcare industry experience bachelor degree proven achieving exceeding sales targets desire grow new business experience understanding customer needs business drivers using knowledge develop account plans strategies knowledge existing account would advantageous excellent interpersonal skills including teamwork communication skills persistence developing prospects customers ability close business strong presentation analytical customer service skills able manage time organize prioritize workload inclusion diversity ge healthcare equal opportunity employer inclusion matters employment decisions made without regard race color religion national ethnic origin sex sexual orientation gender identity expression age disability protected veteran status characteristics protected law expect employees live breathe behaviors act humility build trust lead transparency deliver focus drive ownership always unyielding integrity total rewards designed unlock ambition giving boost flexibility need turn ideas realities salary benefits everything expect organization global strength scale surrounded career opportunities culture fosters care collaboration support additional information relocation assistance provided,Mid-Senior level,Full-time,Sales,"Hospital & Health Care, Medical Devices, and Pharmaceuticals"
International key account sales,Cloudpick,China,2021-07-10,< 25 applicants,job responsibilities plan sales targets channel management sales plans budget plans implement responsible expanding customer market resources convenience stores supermarkets smart retail promoting implementation projects cooperate marketing department implement promotion plan region clearly communicate product information target customers establish differentiated advantages quickly establish relationships regional channels industry resources develop potential customers according company products prices market strategies independently handle basic work inquiries quotations business negotiations contract signing cooperate departments jointly maintain key customer relationships consolidate company market position influence regularly summarize review sales work adjust strategies plans timely manner according market conditions improve sales efficiency complete sales targets job requirements bachelor degree sales experience hardware software system integration solutions unmanned convenience stores etc 2 years sales experience experience major customer sales sales business related industries preferred smart park smart campus unmanned retail good market analysis judgment ability ability grasp customers maintain communication customers exploration expansion projects understand familiar basic situation chain internal marketing chain etc segment new retail business offline supermarkets preferred good communication skills good judgment strong customer relationship building skills adapt frequent business trips,Mid-Senior level,Full-time,,
"Sales Rep, Oracle Consulting Services",Oracle,China,2021-09-26,< 25 applicants,oracle,Mid-Senior level,Full-time,"Sales, Information Technology, and Business Development",Information Technology and Services and Computer Software
Sales Excellence Team Leader,Siemens,China,2021-10-08,< 25 applicants,se team leader sales region east works team sales excellence reports se tss manager sales region east digital industries responsibilities mission work closely sales team support management sales better understand strategy smoothly implement clear business forecast good market customer transparency ensures achievement objectives strategy defines coordinates respective activities se strategy team make sure smoothly implementation support continuously business performance competence management guidelines procedures areas responsibility facilitate region market strategy analysis su masterplan 2025 territory analysis sales support etc implement crm sales steering trust sie sales sales steering etc responsible territory level analysis reporting sales funnel vm report pipeline report branch report facilitate sbta bu sbta vm sbta acts se central contact partner counterpart drives alignment strategy guidelines procedures related se di regional level business tasks assigned supervisor need qualify job professional 10 years experience sales excellence operation masters domain transfers applies various contexts solid professional judgment competence improves existing processes approaches expected education bachelor better major organization digital industries company siemens china experience level experienced professional job type,Mid-Senior level,Full-time,"Sales, Business Development, and Product Management",Electrical/Electronic Manufacturing
Sales Associate,Burberry,China,2021-09-26,< 25 applicants,introduction founded 1856 thomas burberry burberry global luxury brand distinctly british attitude global business extensive network owned franchised stores across emeia asia pacific americas digital pioneers innovative technology underpins every aspect business product design distribution marketing believe modern luxury means socially environmentally responsible mindset core business key success job purpose 提供令人鼓舞的店铺销售经验 responsibilities 持续性的为客户提供高品质的服务 个人形象符合品牌标准和公司着装要求 与销售相关的 收集客户资料并建立客史资料库 知晓如何处理客人投诉的程序 补充商品以确保店适当的店铺运作 参与店铺盘点并确保店铺货品数量准确 确保所有的货品都有正确的标签和说明 等 知晓并执行公司关于员工内部购买程序 积极参与员工培训和店内会议 保证店铺日常的清洁 完成店长或管理层分配的其他任务 在必要情况下能周末或者节假日上班 能在工作时间以外参与货品调配保证店铺运营顺利进行 执行管理人员分配的其他指责 personal profile 具有服务意识 多样化 工作努力有上进心 掌握流利的英语和普通话 良好的沟通技巧 自我激励 完成目标 至少2年以上时尚零售行业销售经验 奢侈品行业经验优先,Mid-Senior level,Full-time,Sales and Business Development,Luxury Goods & Jewelry
Sr. Sales Executive,SABIC,China,2021-09-26,< 25 applicants,job summary intense 18 months shine program requiring 3 challenging rotational assignments training curriculum develop leadership commercial skills program designed attract develop retain commercial experts future commercial leaders sabic program design 18 months program 3 job rotation assignment leadership functional training managers regional exposure job responsibilities rotation understand assigned identify value chains build connections maintain relationships customers handle daily affairs manage business cooperate supporting functions provide good service customers find opportunities develop new customers new business understand products study relevant applications translate voice customer material requirements convert opportunities orders well utilize relevant systems tools conduct business routine data management facilitate sales promotion activities business development handle customers demand business aspects drive continuous improvement customer experience development rotation analyze assigned screen opportunities understand customers needs specify specialties solution new applications selling value propositions make effective communication customer build targets new biz development build pipelines continuous growth leverage multiple internal external resources collaborate follow targeted opportunities make sure real sales result know industry technology development trend learn new knowledge emerging market explore new development areas operations rotation learn utilize manage daily operations pricing decision price management demand planning supply management work commercial scm ensure data accuracy effectively formulate execute operation plan better company benefits make existing tools processes help operation commercial teams improving productivity optimizing operations educational job requirements ba degree preferred major science engineer years working experience demonstrated success sales marketing roles strong communication interpersonal skills project leadership analytical ability good industry knowledge change agility flexible mobility cities china shanghai suzhou shenzhen guangzhou,Mid-Senior level,Full-time,"Sales, Business Development, and Customer Service",Chemicals
"Area Sales Manager, Wholesale (CN#00945)",Mercuri Urval,China,2021-10-08,< 25 applicants,job title area sales manager location central shanghai reporting national sales manager china company headquartered northern europe client premium lighting brand successful history across globe close cooperation designers architects company key global supplier architectural decorative lighting company started developing china distributor retail networks today total number 20 stores major cities china due rapidly growing market company recruiting experience area sales manager wholesale management join team shanghai job duties primary objective area sales manager expand wholesale network china opening new road stores enhance brand influence among customers details listed scouting new distribution opportunities brand communicator company market market company including certain level product management realizing controlling marketing plans together trade marketing brand ambassador promoting products time develop dealers bring brand focus ensure customers informed products existing new lighting philosophy planning executing customer events road stores launches product social events ensure wholesale systems products perfectly displayed sales activities campaigns ensuring maintenance crm system participating relevant fairs national international requirements bachelor degrees commerce business management art related disciplines minimum 5 years wholesales management experience gained luxury premium brands consumer goods similar sectors successful track record establishing managing stores similar environment successful experience handling retail accounts high end international brands understanding business expansion daily operations within furniture lighting lifestyle watches jewelry etc sectors past experience expertise design art related segments would beneficial fluent chinese mandarin english look forward hearing mercuri urval exclusive recruitment partner position mercuri urval specialised executive search professional recruitment talent advisory find career opportunity send cv email title area sales manager cn 00945 confidential discussion,Mid-Senior level,Full-time,Sales,Consumer Goods and Luxury Goods & Jewelry
Business Development Representative,Adobe,China,2021-09-26,< 25 applicants,company changing world digital experiences adobe give emerging artists global need design deliver exceptional digital experiences passionate empowering people create beautiful powerful images videos apps transform companies interact customers across every screen mission hire best committed creating exceptional employee experiences everyone respected access equal opportunity realize new ideas come everywhere organization know next big idea could opportunity business development representatives bdr china responsible helping largest global companies customer experiences using adobe solutions process creating new sales opportunities account executives aes deliver consultative approach selling taking time understand customer business goals objectives challenges recommending solution consistently achieve quality pipeline metrics inbound lead outbound account engagement metrics manage territory creation plan key account executives accounts researching key accounts identifying generating interest developing accounts stimulate opportunity prospect educate qualify develop target accounts inbound leads create leads opportunities quickly route prospects current customers appropriate colleagues assist solving problems driving value nurtures provides education areas interest customers setup attend run qualification meetings customers partnership relevant account executive solution consultants updating crm outreach tools necessary ensure capture key history ensuring smooth relevant account executive necessary providing feedback ensure continuous process optimization need succeed track record successful business development enterprise solutions software tech sales environment high motivation independence resilience ability collaborate sales marketing teams deliver pipe creation goals proven sales skills delivering inbound outbound experiences building strong relationships multiple levels within organization strong communication including listening written verbal skills english mandarin experience managing areas bdr process including account planning preparation opportunity qualification objection handling ability quickly learn understand sophisticated business problems translate customers needs solution plays consistently achieving inside sales goals automated sales environment accurate entry management lead data crm system required positive upbeat personality loves spend time engaging customers phone social media email curiosity learn always asking questions proficient standard corporate productivity tools email voicemail ms office experience sales marketing automation tools like sfdc outreach zoom good time management high integrity,Mid-Senior level,Full-time,Sales and Business Development,"Marketing and Advertising, Information Technology and Services, and Computer Software"
Manager - Sales Force Effectiveness,Roche,China,2021-09-19,< 25 applicants,primary purpose job job summary take lead sales force communicate bus field force well understand business needs balance different opinions able reach consensus key decisions design sales force planning customer target sales force structure sizing territory sale target brand corporate strategy execution identify issues sales management territory alignment target setting seek ways improvement ensure well implementation drive sales force operation effective act main contact window proactively work bu supportive function bp sfe internal function etc ensure effective cross function alignment operation efficiency principle roles responsibilities accountabilities major functions position drive sales force effectiveness efficiency drive sales force effective sales force sizing deployment territory alignment target setting ensure sales force effective operation process efficiency consistency across bu brand utilize sfe related internal external data sources sales ims cpa crm etc able connect dots support sales force efficiency improvement support crm customer validation segmentation call strategy drive activity kpi managementleadership communication lead sfe business analysis scrum team support bu leadership sales force management strengthen capability development line sales operations competency lead sfe initiatives collaboration across sfe function company function enhance collaboration enabling functions establish trustworthy rapport key stake holders focus enhancing value active consultation analytic insights collectively identify address business diagnose assess key mobilize kickoff agreed drive lead project leverage company internal resource guide monitor periodically review implementation status qualification experience 能力与经验 least 6 years experience top mnc sfe analytics department least 4 years leading strategic consulting firm time work healthcare projects works consulting firm bachelor degree mba master quantitative field preferred leadership competencies领导者胜任力 strategic articulates wise objectives balances pay short run provide provides clarity focus key priorities managing effectively manages change explaining context answering questions patiently listening effectively involves key people design implementation introduces needed change even face opposition inspiring understands motivates people perform finds opportunities build community celebrate inspirational helps people see importance skilled managing influencing peers upward achieving clearly conveys objectives deadlines assigns clear accountability important recognizes rewards hard work dedication excellence advocates helps progress new ideas add business sees value others unique entrepreneurial seizes new opportunities teamwork helps direct reports resolve conflicts able pull people together around common builds diverse team leverages deliver exceptional finds attracts highly talented productive people job required experience sfe analysis planning pharma industry strong analytical strong people influence strong presentation fluent english chines,Mid-Senior level,Full-time,Sales and Business Development,"Pharmaceuticals, Biotechnology, and Medical Devices"
